"","Feature_1_vertexD","Feature_2_vertexD","Feature_edgeD","pcor_coefficient","pcor_pvalue","cor_coefficient","cor_pvalue","cdgo_pvalue","cdgo2_pvalue","pcor_LF1_edge__LF2","pcor_pvalue_LF1_edge__LF2","pcor_LF2_edge__LF1","pcor_pvalue_LF2_edge__LF1","cdgo_adjusted","cdgo2_adjusted"
"538","PC.aa.C36.1","PC.aa.C42.5","Rpl17",-0.238429992632534,0.606635281961362,0.922643161994795,0.00109117034168427,0,0,0.594159023934399,0.159495858033228,0.912431648256905,0.00415564084580832,0,0
"539","PC.aa.C36.2","PC.aa.C42.5","Rpl17",-0.0538521470906215,0.9087102626982,0.897515173906146,0.00248842833494578,1.37445610448594e-13,0,0.38563069253654,0.392905147804289,0.92983460436253,0.00241122809951219,1.3819628339462e-06,0
"540","PC.aa.C38.0","PC.aa.C42.5","Rpl17",-0.334872635506698,0.462834537850999,0.83354968966127,0.0101377099288356,3.26978444320503e-11,0,0.549442840793523,0.201403726301877,0.960818674905713,0.000571444861830681,0.000328689686008854,0
"541","PC.aa.C40.4","PC.aa.C42.5","Rpl17",0.109701080771648,0.814884237863257,0.90848420284246,0.0017870333844785,5.27482502121757e-11,0,0.249712853913121,0.589166994205957,0.922288022599547,0.00309991357471266,0.000530229050762055,0
"542","PC.aa.C42.4","PC.aa.C42.5","Rpl17",-0.222558929885072,0.631459658642905,0.850165902190634,0.00749282807832419,1.32315935985616e-10,0,0.470134378691818,0.287071702934371,0.95365342671148,0.000866221350271215,0.00132997654151001,0
"543","PC.aa.C36.1","PC.aa.C42.6","Rpl17",-0.646955058150286,0.116286828142246,0.744287329216247,0.0341950084435996,0,4.44089209850063e-16,0.931129422206404,0.00230315797627921,0.848889997935422,0.0156889081331377,0,4.30495594727632e-09
"544","PC.aa.C36.1","PC.ae.C40.3","Rpl17",-0.0582371310594746,0.901301146232184,0.84628581194988,0.00806531398940424,2.22044604925031e-16,1.40900668910149e-09,0.80107801410788,0.0303555606357586,0.585375158853936,0.167349615995366,2.2329476045968e-09,0.0136507907386006
"545","PC.aa.C42.5","PC.ae.C40.3","Rpl17",0.0492792746818742,0.91644244880783,0.893041965148393,0.00281886582351198,0,5.26442445192288e-10,0.932677503992646,0.00217775323216755,0.278846650962599,0.54480266041372,0,0.00510065715674513
"546","PC.aa.C34.1","PC.ae.C42.1","Rpl17",-0.136591189324203,0.770272679207525,0.798877484364327,0.0173941337683268,1.46776502063517e-09,1.32046706902145e-09,0.720235088482191,0.067926486038483,0.722024857654442,0.066916142267096,0.0147508770032312,0.0127930612977945
"547","PC.aa.C40.2","PC.ae.C42.1","Rpl17",-0.401333651394878,0.372192534700996,0.723818455481468,0.0423589210743482,7.40487449135685e-10,5.85442805345338e-12,0.784834351067657,0.0365930169835399,0.830074592009955,0.0208149312807766,0.00744220468513013,5.67361053036564e-05
"548","PC.aa.C42.5","PC.ae.C42.1","Rpl17",-0.266945463502585,0.562792018771983,0.877195139172778,0.00421408910488896,0,4.44089209850063e-16,0.945307189954393,0.00130447136268536,0.537607723558651,0.21328630958272,0,4.30495594727632e-09
"549","PC.aa.C34.1","SM.C24.0","Rpl17",-0.476239747437453,0.279985225787412,0.746545665633806,0.0333589246130306,2.50910403565285e-14,2.88657986402541e-15,0.830717959692682,0.0206260108413292,0.842662414512576,0.0172946481751623,2.5229362243806e-07,2.79810763448296e-08
"550","PC.aa.C36.1","SM.C24.0","Rpl17",-0.0527564613281817,0.910562434212517,0.858539379605771,0.00634736847316741,0,3.73407971210327e-11,0.782957439488931,0.0373556959102658,0.608621616090075,0.146974401642724,0,0.000361843862409117
"551","PC.aa.C42.5","SM.C24.0","Rpl17",0.198111216157822,0.67023694651055,0.914221246580624,0.00147812786691581,0,1.12511067129617e-09,0.919499107263789,0.0033803727079709,0.169710694383889,0.716021219330549,0,0.0109005391044459
"552","PC.ae.C42.1","SM.C24.0","Rpl17",-0.180958663933331,0.697800100122112,0.797781579875981,0.0176644037080629,2.57675658588141e-10,6.66937616244923e-11,0.728328944885243,0.0634223114897382,0.747246489596504,0.0535436851580175,0.00258992999625107,0.000646263950710325
"553","PC.aa.C36.1","PC.ae.C40.3","Xpo7",-0.142079224203136,0.761225932788672,0.84628581194988,0.00806531398940424,1.23900889548167e-12,0,0.666925716106946,0.101757458374442,0.791232667684315,0.0340585734409119,1.2456814539874e-05,0
"554","PC.aa.C38.5","PC.ae.C40.3","Xpo7",-0.321251840721426,0.482326815772298,0.791025759238529,0.0193885419267423,7.97300003796408e-11,0,0.705309282301642,0.0766698106354903,0.860507009233389,0.0129295702019478,0.000801432489446085,0
"555","PC.aa.C40.5","PC.ae.C40.3","Xpo7",-0.385364843393301,0.393259698269302,0.795183926232031,0.0183154837142228,2.35811370430383e-13,0,0.749719878690045,0.0523191134179355,0.865541696805668,0.0118277149003402,2.37095292598965e-06,0
"556","lysoPC.a.C18.0","PC.ae.C42.1","Xpo7",-0.44276917562453,0.31979152848518,0.719933012569044,0.0440297264506691,1.10978093381675e-09,1.48769885299771e-14,0.777412608276504,0.0396599119036417,0.863408768876247,0.0122876429348129,0.011153421570542,1.44204092888955e-07
"557","PC.ae.C40.3","PC.ae.C42.1","Xpo7",-0.13339249833091,0.775555185245478,0.852168012569318,0.00720786822798214,0,2.08721928629529e-13,0.78195778465289,0.0377654692137731,0.6730161821127,0.0975269717068566,0,2.0230036890112e-06
"558","Orn","Trp","Dlg1",0.522819892398452,0.228587380551808,0.90801923548035,0.00181375678306006,0,0,-0.415944317428267,0.353334938241425,-0.482215777270029,0.273125856962895,0,0
"559","Pro","Spermidine","Dlg1",0.534734446026809,0.216220053247957,0.898554627826357,0.00241542865488431,1.02451380712409e-12,0,-0.371134745404235,0.412422626381934,-0.502681490399295,0.250221166788733,1.03003829292625e-05,0
"560","Ala","lysoPC.a.C16.0","Gm19426",0.0657501137730056,0.88862025637287,0.879477408150347,0.00399060506819637,1.17683640610267e-14,4.06161770882818e-11,0.721048937224167,0.0674660492869161,0.590722624184167,0.162546091260485,1.18334690046851e-07,0.000393581966050327
"561","lysoPC.a.C16.0","PC.aa.C38.1","Gm19426",-0.092119670890386,0.844275497643789,0.817872347637443,0.0131152751509596,3.67015307034535e-11,3.85282739046033e-09,0.745944599561499,0.0541944635188359,0.667336079790912,0.101469464964827,0.000368933879552058,0.0373240495867506
"562","PC.aa.C42.0","PC.aa.C42.1","Ifnar2",-0.291165110869129,0.526386102051599,0.866779669732353,0.00533602103265629,0,2.22044604925031e-16,0.919448494678923,0.00338559410190928,0.610315748902794,0.145541211529439,0,2.15252127233611e-09
"563","Thr","Spermidine","Tmem8",0.598277138421254,0.155878385260143,0.852713119053954,0.00713150127047912,0,0,-0.377428668923447,0.403902419320994,-0.363728298710886,0.422537851473927,0,0
"564","lysoPC.a.C28.0","PC.aa.C42.1","Gata6",-0.26250485474626,0.56955221181299,0.800013310762251,0.0171167656761209,0,1.12165743360038e-09,0.865031547977815,0.0119368037370748,0.654343592545701,0.110794197493837,0,0.0108670871911852
"565","PC.aa.C40.3","PC.ae.C38.1","Nipal1",-0.0710405126401274,0.879701974163364,0.947633629738472,0.000345050389075618,0,0,0.560931259137358,0.190182419532352,0.854089087122769,0.0144162776924374,0,0
"566","PC.aa.C42.6","PC.ae.C38.1","Nipal1",-0.188051460457591,0.686368660822405,0.857982460682067,0.0064198097746313,7.73239250406732e-11,0,0.455000321739077,0.304975806793517,0.947955287196035,0.00115392615150912,0.000777248418596166,0
"567","PC.ae.C36.3","PC.ae.C38.1","Nipal1",-0.69074985357477,0.085745018431985,0.774680875587928,0.0239829430898597,2.68673971959288e-14,0,0.794815256157282,0.0326835619485445,0.981701812308932,8.6139723719121e-05,2.70154822290536e-07,0
"568","PC.aa.C40.3","PC.ae.C38.2","Nipal1",-0.523801843279919,0.227555868606746,0.810547839190002,0.0146756643772086,0,0,0.922702044006605,0.00305948726608928,0.779722732568803,0.0386906263654917,0,0
"569","PC.ae.C38.1","PC.ae.C38.2","Nipal1",-0.658458519609221,0.107794782326739,0.842791178317057,0.00860412487086237,0,0,0.972511507467154,0.000237085809853682,0.798539219877249,0.0312877082040369,0,0
"570","PC.ae.C38.1","PC.ae.C38.3","Nipal1",-0.635982225601899,0.124696980650538,0.754793563061104,0.0304123246824148,0,5.10544939658075e-11,0.980621632412054,9.93626844267106e-05,0.748540400819271,0.0529011424084418,0,0.000494725398375806
"571","PC.ae.C38.1","PC.ae.C40.3","Nipal1",0.081346129084597,0.862358977120697,0.891577121917511,0.00293292662240141,0,4.04956601585127e-09,0.930418195224254,0.00236215919211657,0.25239941610315,0.585030480569865,0,0.0392298144167498
"572","PC.ae.C36.3","PC.ae.C38.1","Trip12",-0.301882022060319,0.510538729689602,0.774680875587928,0.0239829430898597,1.94555482835312e-12,2.04742889309273e-11,0.790534647887708,0.0343301546161064,0.76696853800863,0.044208208810173,1.95599778844979e-05,0.000198407980519733
"573","PC.ae.C40.3","SM.C24.0","Mknk2",-0.054744587427458,0.907201904414785,0.845878442601063,0.00812698341905715,5.93591842346086e-12,8.54760706658908e-12,0.701198043637388,0.0791777587817129,0.695805202752711,0.0825327603936644,5.96750107102473e-05,8.28346549397452e-05
"574","Ala","PC.aa.C32.0","Tcf7",-0.319916624535899,0.484253244480223,0.832895421359499,0.0102523832854193,3.94018151439468e-12,0,0.608788718724212,0.146832723451223,0.928508394376654,0.00252494714184434,3.96121262724591e-05,0
"575","PC.ae.C36.5","PC.ae.C40.5","Apoo",0.506113371054926,0.246470360241971,0.919436480459304,0.00122952572370005,4.43245440351348e-12,0,-0.40681180817133,0.365074566537805,-0.519752288745699,0.231823898897516,4.45609179635654e-05,0
"576","Kynurenine","PC.aa.C40.3","Rer1",-0.20252385266458,0.663192181039071,0.808276621708279,0.0151821045213407,7.19203141485991e-10,4.44089209850063e-16,0.667042341268623,0.101675567432604,0.82014130575452,0.0238561577389929,0.00722830442530076,4.30495594727632e-09
"577","Kynurenine","PC.ae.C38.1","Rer1",-0.350205804802474,0.441248969065978,0.761069886017781,0.028281254734843,8.34363689250495e-11,7.90478793533112e-14,0.762626520848432,0.0461794807918475,0.824492075906594,0.0224952641125928,0.000838685359415337,7.66183032574475e-07
"578","PC.aa.C34.1","PC.ae.C36.4","Rabac1",-0.264966319363472,0.565801815500477,0.814732349848314,0.0137706963965818,0,2.60302890353614e-11,0.855689108038361,0.0140369606218236,0.673752340908252,0.097021997107143,0,0.000252246359715435
"579","PC.aa.C34.1","PC.ae.C36.5","Rabac1",0.0535159528387249,0.909278538262777,0.883095782295961,0.00365219018337459,0,1.58064672461933e-11,0.749257210418212,0.0525470041275806,0.569957731276072,0.181584609414082,0,0.000153175969239694
"580","PC.aa.C34.1","PC.ae.C38.6","Rabac1",-0.726547200232194,0.0643995394469891,0.788639151634827,0.0200217419028821,0,0,0.937585873614953,0.00180710412996618,0.90150277973699,0.00554247924438468,0,0
"581","PC.ae.C36.5","PC.ae.C38.6","Rabac1",-0.160120179294861,0.731642731911602,0.826546775424225,0.0114079788521178,6.7523764357702e-13,7.97362176285787e-13,0.735927878950983,0.0593451051845759,0.734011859502327,0.0603593192419745,6.78887843230669e-06,7.72796484205251e-06
"582","PC.ae.C36.5","PC.ae.C42.5","Rabac1",-0.234532385962903,0.612704838002382,0.780691198487652,0.0222227662034389,1.9710899579195e-12,2.93068458390167e-09,0.799569769453266,0.030907429689197,0.707648112167344,0.0752622787877082,1.98166860061466e-05,0.0283915256377188
"583","PC.ae.C38.6","PC.ae.C42.5","Rabac1",-0.315507810347777,0.490633702562242,0.765879209862673,0.0267123858389504,1.57429624891847e-13,4.25573576379179e-10,0.820585628363289,0.0237151066428828,0.742060837270909,0.0561613337283034,1.58288797069694e-06,0.00412339642546589
"584","PC.aa.C34.1","SM.C18.0","Rabac1",-0.602765448357571,0.151982881876797,0.728622612695477,0.0403469712843827,0,2.81885625952327e-12,0.93197444954363,0.00223419395374415,0.812131825746378,0.0264799494587871,0,2.73187988586443e-05
"585","PC.aa.C40.4","SM.C24.0","Ccdc66",0.522579393340834,0.228840351844079,0.909066624771223,0.00175392228091242,0,0,-0.455051018867448,0.304915034970072,-0.444822729743225,0.317282736001392,0,0
"586","C5.DC..C6.OH.","Ac.Orn","Ces3b",-0.308289850041601,0.501143382995351,0.774627202985117,0.0239990377158583,6.31212859758534e-10,1.77635683940025e-15,0.718933189781048,0.068666542868096,0.837758998833991,0.0186219712020387,0.00634403198915612,1.72193157510492e-08
"587","C18","PC.aa.C38.4","Mapk3",-0.314363158613879,0.492295109549492,0.852234817371058,0.00719848124711886,0,3.51496609596325e-12,0.97333414286145,0.000219841813835485,0.497237389943144,0.256224613746113,0,3.40647842489439e-05
"588","C18","PC.aa.C40.6","Mapk3",-0.561677890302127,0.189463912452626,0.806460446106347,0.0155948752436421,0,1.09601216990995e-12,0.984230814170254,5.94700479340883e-05,0.677308840272969,0.0946017452212728,0,1.06223241722602e-05
"589","C5.DC..C6.OH.","Ac.Orn","BC089597",-0.272604163916951,0.554214945808427,0.774627202985117,0.0239990377158583,6.5693361861463e-10,1.18660636871937e-12,0.731661180011986,0.0616163456561416,0.802847792428486,0.0297150789681373,0.00660252250175786,1.15003076999187e-05
"590","C7.DC","Carnosine","Dnaja4",-0.0827890568883976,0.859934093032255,0.810659114640646,0.0146511290787501,2.46388176528001e-09,4.32610725020766e-09,0.707845785957919,0.075143955070936,0.697025193063403,0.0817672986348634,0.0247607699446544,0.0419085064180847
"591","C7.DC","C9","Zbtb20",-0.0191904442616084,0.967427288580808,0.93565112835652,0.000634400794130796,0,0,0.657638011017439,0.10838945083839,0.744609366930468,0.0548663635682347,0,0
"592","PC.aa.C36.1","PC.aa.C38.0","Gk",0.153673184799221,0.742185798771993,0.897117013815737,0.00251676466286366,1.50586476621584e-09,0,0.426326303372972,0.340184432779942,0.794774258754274,0.0326991183831876,0.0151337496556439,0
"593","PC.aa.C36.1","PC.aa.C38.6","Gk",-0.407163303636447,0.364619788304765,0.805352002948597,0.0158502212037468,2.22044604925031e-16,0,0.782111971209271,0.0377021041066565,0.854209358310885,0.0143875638965769,2.2329476045968e-09,0
"594","PC.aa.C36.2","PC.aa.C38.6","Gk",-0.241183833454005,0.602357641955866,0.795927568715753,0.0181275895332467,1.91383908720866e-09,0,0.667810095579916,0.101137331039066,0.841052370756878,0.0177243276130708,0.0192335163300772,0
"595","PC.aa.C38.3","PC.aa.C38.6","Gk",0.0268158187509946,0.954492418288773,0.865153200591782,0.00552678033137011,3.26612292766981e-10,4.48530101948563e-14,0.595519003490899,0.158296640771972,0.739978524198444,0.0572316217331188,0.00328277166268131,4.34751436628744e-07
"596","PC.aa.C38.6","PC.aa.C40.4","Gk",-0.216816769584718,0.640510688185754,0.827233045990466,0.0112792824166048,0,1.49880108324396e-12,0.810086768857607,0.027174634144302,0.696981704911369,0.08179451940596,0,1.45259004824538e-05
"597","PC.aa.C38.0","PC.aa.C42.5","Gk",-0.190429214961768,0.682546946597826,0.83354968966127,0.0101377099288356,0,2.62985855314923e-10,0.876065701582959,0.00970446793242773,0.588349792211271,0.164669010822461,0,0.00254815147776144
"598","PC.aa.C38.6","PC.aa.C42.5","Gk",-0.724831186138947,0.0653483466846878,0.726940600773311,0.0410446307844139,0,0,0.940950323164731,0.0015762281026084,0.889717184889117,0.00730416590302173,0,0
"599","PC.aa.C38.3","PC.ae.C36.4","Gk",-0.443560734074128,0.318823483333553,0.707223549704599,0.0497705456142215,2.61790589206612e-13,3.81125087045575e-09,0.859632406448687,0.0131267313990603,0.779358703928329,0.0388424847920783,2.63215017981544e-06,0.0369213136787492
"600","PC.aa.C36.1","PC.ae.C38.5","Gk",-0.16716900596833,0.720153795415595,0.825481667640974,0.0116095514507304,6.17328410612572e-12,3.41948691584548e-14,0.707754959827483,0.0751983094838472,0.765937859879376,0.0446718543250248,6.20611918695779e-05,3.31446694978865e-07
"601","PC.aa.C38.3","PC.ae.C38.5","Gk",-0.211066085976506,0.649610774248084,0.819635268307331,0.0127560872097707,1.241007296926e-12,5.99520433297585e-15,0.726038385403155,0.0646800890475632,0.778220509695164,0.0393194212250794,1.24769036942141e-05,5.81134340649215e-08
"602","PC.aa.C40.4","PC.ae.C38.5","Gk",-0.192373435626126,0.679426039354386,0.817695225082754,0.0131517113987791,1.20019549854078e-11,2.22044604925031e-14,0.710624987264047,0.073490912605728,0.778668482683083,0.0391313228750912,0.000120654129220021,2.15227635713688e-07
"603","PC.aa.C38.6","PC.ae.C42.0","Gk",-0.0349812423640159,0.940650326808941,0.848142959275424,0.00778794955116946,1.55431223447522e-14,1.13061759954292e-09,0.771203155733943,0.0423312129082433,0.603560368119382,0.151298092526708,1.56290058672681e-07,0.0109538902494404
"604","PC.ae.C38.5","PC.ae.C42.0","Gk",-0.275261995768177,0.55020109825126,0.799852959903421,0.0171557540975771,1.77635683940025e-15,5.42343947529389e-12,0.807738096396289,0.0279849363994402,0.735996239135188,0.0593090919666341,1.78626784475e-08,5.25595119038602e-05
"605","C10.2","PC.aa.C36.4","Myc",-0.383405285195811,0.395877012695356,0.758275219403901,0.0292183938330484,1.79953207890549e-09,0,0.714940688628546,0.0709629575892879,0.883561545605561,0.00833781825022929,0.0180848547081088,0
"606","C10.2","PC.aa.C38.4","Myc",-0.401927390132167,0.371418342681322,0.77759208842634,0.0231199691516104,2.75857781062427e-10,0,0.695281853468969,0.0828622879352546,0.910488062249117,0.00438536965890249,0.00277266614336091,0
"607","PC.aa.C36.4","PC.aa.C38.6","Myc",0.0336912899837475,0.942836345916996,0.909726323169253,0.00171690276871272,0,0,0.605677916571183,0.1494814751636,0.743550035713303,0.0554026381969052,0,0
"608","PC.aa.C38.4","PC.aa.C38.6","Myc",-0.137786678385332,0.76830017979978,0.910224868553662,0.00168926626991217,0,0,0.733976491207222,0.0603781284778109,0.74735109163493,0.0534915835954239,0,0
"609","C10.2","PC.aa.C40.6","Myc",-0.389484856510045,0.387779455130432,0.771228655425447,0.0250318188947465,6.56229515172413e-10,0,0.700044480620987,0.0798891901509932,0.899729952974116,0.00578955613880711,0.00659544721060113,0
"610","PC.aa.C36.4","PC.aa.C40.6","Myc",0.219715578724461,0.635936967303066,0.92172873990784,0.00112952861085835,3.15303338993544e-14,0,0.555485147371166,0.195463208660976,0.651373017872975,0.112986006565534,3.17039556829712e-07,0
"611","PC.aa.C38.6","PC.aa.C40.6","Myc",0.0693694797706348,0.882517859522585,0.921706095462657,0.00113048949781591,0,0,0.699678899671948,0.0801153601202172,0.63100119261298,0.128614116544838,0,0
"612","PC.aa.C38.4","PC.ae.C38.5","Myc",0.1039189813103,0.824532697487888,0.891568158434986,0.00293363359382859,0,1.83022708100111e-10,0.781731201004926,0.0378586939995269,0.487902557905104,0.26666982943574,0,0.00177339816409061
"613","PC.aa.C32.2","PC.ae.C34.2","Glul",0.503855950140011,0.248934624346944,0.920659766011276,0.00117547297953857,7.70629116075838e-10,0,-0.357333017338869,0.43134830839624,-0.568925554569768,0.182557958571352,0.00774511468499716,0
"614","C7.DC","SM.C20.2","Nudt7",0.0641977137202755,0.891239020718019,0.860671103334084,0.00607492188432213,1.31958666216292e-10,1.29880062260668e-09,0.678224081346834,0.0939841019432603,0.629742385366571,0.129613853357907,0.00132638636027438,0.0125831648767978
"615","C18","PC.aa.C38.3","Adcy6",-0.355970469689009,0.433234440963811,0.721568545561456,0.0433216487138306,4.24380308672312e-10,3.90390986204636e-09,0.804125021017004,0.0292575949818733,0.777888605635577,0.0394591057832801,0.00426536924524923,0.0378188847461627
"616","C5.M.DC","C7.DC","Tcp11l2",-0.239948995538534,0.604274647890572,0.802491145975149,0.0165213359646554,2.11492534596403e-09,0,0.643296787921838,0.119057176693545,0.860142228654243,0.0130115946869962,0.0212542468135153,0
"617","C18","PC.aa.C36.4","Abhd17a",-0.283158392412153,0.538332476999738,0.801610912901712,0.0167313459909439,1.67912128645753e-10,0,0.676734978998496,0.0949900953621886,0.861388637460674,0.0127325536889729,0.00168774777206671,0
"618","C18","PC.aa.C38.5","Abhd17a",-0.325805673200139,0.475777455562646,0.753100138378492,0.0310036938224898,1.02719455163935e-09,2.43560727142267e-12,0.751700403548887,0.0513497032200961,0.815670187233721,0.0253018298038347,0.0103234819214384,2.3604707355851e-05
"619","C18","PC.aa.C40.5","Abhd17a",-0.368616936554711,0.415850559039059,0.725203715806966,0.0417726840302461,1.15197984484894e-09,1.45602863099725e-10,0.784918163656404,0.0365591635442187,0.807388671061202,0.0281066320712947,0.0115775011189179,0.00141083655995122
"620","C18","PC.ae.C38.4","Abhd17a",-0.539471928645504,0.21139306449376,0.7273459867605,0.0408758216115819,6.15729689457112e-13,0,0.826404646662229,0.0219112715728779,0.88424368015787,0.00821936675644188,6.19060417639261e-06,0
"621","C18","PC.aa.C38.3","Psmd13",-0.466315355128519,0.291544522348421,0.721568545561456,0.0433216487138306,5.01709784828108e-12,8.20898904407841e-13,0.824267642572322,0.0225643629294679,0.836975418109477,0.0188392607649394,5.04382493193844e-05,7.95607501702378e-06
"622","C5.M.DC","Spermine","Ern1",-0.70988117582428,0.0739313969942854,0.751988615171121,0.031395663833397,0,0,0.954836534517901,0.000812517230487046,0.862056529759047,0.0125844537760233,0,0
"623","C7.DC","C9","Agmat",0.08754528135467,0.851947389718898,0.93565112835652,0.000634400794130796,0,0,0.767535072084553,0.0439544903636213,0.542411558909724,0.208423982366801,0,0
"624","C7.DC","Carnosine","Hsd17b2",-0.283811344829923,0.5373548919629,0.810659114640646,0.0146511290787501,2.12678763489294e-11,0,0.682478260083835,0.0911411200637979,0.859545948620749,0.0131463144146041,0.000213796815748957,0
"625","C7.DC","PC.aa.C32.1","Hsd17b2",-0.263294887068554,0.568347628644574,0.762033997353598,0.0279623160265579,1.83852311153032e-09,1.70266023502563e-10,0.746910622911083,0.0537111651438053,0.778390474633167,0.0392479962407841,0.0184766663852089,0.00164979944536902
"626","Carnosine","PC.aa.C32.2","Hsd17b2",0.372987465686874,0.409907297452462,0.92887174410577,0.000852325901174345,9.0427665355719e-12,2.73985834020607e-09,0.623642572435787,0.134514151390449,0.444739401191023,0.317384370735591,9.09069500676374e-05,0.0265429996185895
"627","C7.DC","PC.ae.C34.2","Hsd17b2",-0.611160283098529,0.144829397701696,0.730432065663099,0.039604549293832,1.33226762955019e-15,0,0.855848401382922,0.0139995132526354,0.903391893791415,0.00528606731171278,1.33971180815706e-08,0
"628","Carnosine","PC.ae.C34.2","Hsd17b2",0.145493288191065,0.755608854432937,0.899428194266348,0.00235516409885728,1.11022302462516e-15,1.60120805503539e-11,0.707811918953893,0.0751642201425878,0.546297682761209,0.204529714495529,1.11642972644433e-08,0.000155168349049717
"629","Carnosine","PC.aa.C32.1","Tbcc",-0.547819529905119,0.203014259815229,0.886338650793495,0.00336512954234269,0,0,0.923749122487432,0.00295863163687138,0.809034191094875,0.0275361259648239,0,0
"630","Carnosine","PC.aa.C32.2","Tbcc",-0.0979114264782084,0.834575997226166,0.92887174410577,0.000852325901174345,0,0,0.821956283242002,0.0232829592975674,0.622725592084316,0.135258805140805,0,0
"631","PC.aa.C32.1","PC.aa.C32.2","Tbcc",0.455457079364642,0.304428472251123,0.947769587483097,0.00034240538131991,1.10582432100159e-10,5.6887827781793e-13,0.418966710872405,0.349484969705566,0.582497727718164,0.169962978209762,0.00111153280731146,5.51358078393349e-06
"632","PC.aa.C32.1","PC.aa.C32.3","Tbcc",0.188486657854242,0.685668777785678,0.898728030710475,0.00240338757755376,2.97095681389692e-13,3.72164743467351e-10,0.684973023375112,0.0894953047973691,0.53340647924847,0.217582389495495,2.98711257995521e-06,0.00360593918294105
"633","PC.aa.C32.2","PC.aa.C32.3","Tbcc",0.168006632404579,0.718791280810745,0.904280523542521,0.00203812084723443,0,5.74760239402394e-11,0.74018095829589,0.0571270904108073,0.489400335118846,0.264981096211068,0,0.000556947844823075
"634","Carnosine","PC.aa.C34.3","Tbcc",-0.396718888123776,0.378232288072688,0.864061008139796,0.00565729777192736,0,0,0.922267176056554,0.00310195731811991,0.691700295307285,0.0851361275137303,0,0
"635","Carnosine","PC.aa.C36.6","Tbcc",-0.719872961185314,0.068131902192075,0.784581496101216,0.0211275759458589,0,0,0.971434402973883,0.000260845590388553,0.843875668928629,0.016974820223078,0,0
"636","Carnosine","PC.ae.C34.2","Tbcc",-0.149801781546313,0.748532413270464,0.899428194266348,0.00235516409885728,0,0,0.877523645047184,0.00942926055684721,0.573389867700248,0.178366368957936,0,0
"637","PC.aa.C32.2","PC.ae.C34.2","Tbcc",0.27446572362326,0.5514026303715,0.920659766011276,0.00117547297953857,8.88178419700125e-16,1.16951781592434e-10,0.696703261935475,0.0819689207895465,0.451759779294544,0.308871305334785,8.93148222047557e-09,0.0011332328239746
"638","Carnosine","SM.C20.2","Tbcc",-0.716852134892648,0.0698584654052787,0.789656697723468,0.0197502204952635,0,0,0.970552158992742,0.000281320624604396,0.843787344447855,0.0169979889370794,0,0
"639","PC.aa.C32.3","SM.C20.2","Tbcc",-0.559613498278484,0.191453759307543,0.716351376970178,0.0456046634116405,0,2.27107221917322e-12,0.893731710543208,0.00667236850928091,0.827851837782804,0.0214751427572794,0,2.20101736285727e-05
"640","C5.M.DC","C5.DC..C6.OH.","Cdv3",-0.28475687157771,0.535940319239108,0.812167175536714,0.0143211553289211,0,3.05648839571404e-11,0.868825109946895,0.0111393191629997,0.670942946756214,0.0989565079997381,0,0.000296186196017345
"641","C18","PC.aa.C38.3","Sepw1",-0.455315540744541,0.304598032509875,0.721568545561456,0.0433216487138306,0,2.36321873181566e-09,0.883476732720536,0.00835261436223134,0.762788906927539,0.046104905744035,0,0.0228945464025201
"642","C18","PC.aa.C38.4","Sepw1",-0.0377136193073874,0.936020893309413,0.852234817371058,0.00719848124711886,6.15507644852187e-13,1.9414692076225e-11,0.718190397917141,0.0690907112645167,0.667414829141837,0.101414247382776,6.18837295007779e-06,0.000188140442157092
"643","C18","PC.aa.C38.5","Sepw1",-0.444137516274217,0.318118900032979,0.753100138378492,0.0310036938224898,0,9.0649709960644e-12,0.868257798441413,0.0112565678358532,0.780526128186615,0.038356647203623,0,8.78482259991653e-05
"644","C18","PC.aa.C40.5","Sepw1",-0.475243351472824,0.281136329309768,0.725203715806966,0.0417726840302461,0,3.97178734345971e-10,0.885035369281831,0.00808311819103854,0.777069140267199,0.0398051591317818,0,0.00384829136805331
"645","C18","PC.aa.C38.3","Topbp1",-0.680170620742926,0.0926775655015182,0.721568545561456,0.0433216487138306,0,2.23545626454325e-11,0.969906635250065,0.000296888290986084,0.807997396795041,0.0278948202868804,0,0.000216627895270883
"646","C18","PC.aa.C38.4","Topbp1",-0.226233068667286,0.625687389204542,0.852234817371058,0.00719848124711886,0,1.39332989590457e-12,0.903705254967593,0.00524421657898666,0.579422656674694,0.172777910506197,0,1.3503739532128e-05
"647","C18","PC.aa.C38.5","Topbp1",-0.649979607814144,0.11402177502045,0.753100138378492,0.0310036938224898,0,4.17887946468909e-13,0.964076956963871,0.00046076260943899,0.798977920783802,0.0311255074703341,0,4.05022054161819e-06
"648","C18","PC.aa.C38.6","Topbp1",-0.456561889005288,0.303106356294453,0.803816339662346,0.0162082948275391,0,9.35251875944232e-13,0.938999491532106,0.00170783351776609,0.697258025077073,0.0816216427328729,0,9.06433772840387e-06
"649","C18","PC.aa.C40.5","Topbp1",-0.598299741326439,0.155858644341875,0.725203715806966,0.0417726840302461,0,1.26847132797536e-09,0.963528026731955,0.000478424350129182,0.753392259480345,0.050529432045455,0,0.0122893574047216
