"","Feature_1_vertexD","Feature_2_vertexD","Feature_edgeD","pcor_coefficient","pcor_pvalue","cor_coefficient","cor_pvalue","cdgo_pvalue","cdgo2_pvalue","pcor_LF1_edge__LF2","pcor_pvalue_LF1_edge__LF2","pcor_LF2_edge__LF1","pcor_pvalue_LF2_edge__LF1","cdgo_adjusted","cdgo2_adjusted"
"105","PC.aa.C34.2","SM.C18.0","Hif1an",-0.210098572006772,0.587423730492711,0.794862873927224,0.00599848599362662,0,2.37400987757042e-10,0.879001489827437,0.00179903684105095,0.587834233840636,0.0959766227587136,0,0.00339031282311387
"106","PC.aa.C34.1","SM.C18.0","Rpgr",-0.341320601353935,0.368683154621518,0.696267658006069,0.0253061010239106,4.4818371236488e-11,2.4793367359166e-10,0.7913759066051,0.01106054887572,0.772710971921687,0.0146380454810113,0.000641293435242218,0.00354072641240943
"107","PC.aa.C34.1","SM.C18.1","Ppp2ca",-0.357145205983718,0.345395315428589,0.715868933426444,0.019895961818537,1.11022302462516e-15,2.52679210888118e-10,0.84116050153656,0.00448588163585894,0.73610459084351,0.0237430972816111,1.58883495249285e-08,0.00360849488118608
"108","PC.ae.C36.4","PC.ae.C36.5","Atm",0.176384986813019,0.649857603125268,0.866624896366107,0.00117494753932546,2.32237606923036e-09,1.55271351331976e-11,0.545976295370826,0.128333777148123,0.667338214268874,0.049553143379675,0.0332265804565131,0.000221756230429193
"109","PC.ae.C36.5","PC.ae.C38.6","Atm",0.32613771988052,0.39170636006866,0.89920957921692,0.00039914960930254,5.32856647694757e-10,3.16325499127856e-09,0.57848652803751,0.102713776157017,0.519572046050111,0.151680886747045,0.00762402925672289,0.0451708289299941
"110","PC.ae.C36.5","SM.C18.0","Gm10974",-0.398669175018673,0.287861150173816,0.739933801922314,0.01441904372359,4.96414021000646e-11,0,0.699218309786801,0.0360661635095962,0.899973095369906,0.000943925061463595,0.000710302987042554,0
"111","PC.aa.C34.3","PC.ae.C30.1","Ftsj2",-0.511783416016006,0.159006518694461,0.640626872235319,0.0459736499860384,6.57718324248435e-12,2.24331664355759e-12,0.834470831860367,0.00514702292088981,0.841714597002799,0.00443388099981064,9.41149276347808e-05,3.20398558972812e-05
"112","PC.ae.C30.2","SM.C16.1","Echdc3",0.647580537411295,0.0593307664800283,0.821174986257253,0.00358359238078498,9.98895854920079e-10,1.15975229419973e-09,-0.308844523742469,0.418716411031419,-0.30863430836886,0.419049785251895,0.0142917653747079,0.016561652437943
"113","PC.aa.C36.0","PC.aa.C40.1","Ddhd2",-0.133744405615848,0.731566911780651,0.793102889606137,0.00619285497870692,1.57733826000595e-11,7.17204073907851e-13,0.698646441828791,0.0362841483755136,0.738796672431446,0.0229723169031168,0.000225702120293381,1.02435525328737e-05
"114","PC.aa.C42.0","PC.aa.C42.2","Ddhd2",0.54791986973996,0.126705641146805,0.957454412337367,1.36159779697831e-05,3.8462344420509e-11,0,0.0754599492696453,0.847001840585181,0.772541637412886,0.0146736224643349,0.000550349070747913,0
"115","PC.aa.C40.1","PC.ae.C40.2","Ddhd2",-0.265226102190604,0.490365257493846,0.776594652480777,0.00823977850797242,2.66453525910038e-15,1.62092561595273e-14,0.773400436504745,0.0144937852707126,0.758068103870561,0.0179324576682129,3.81317031283857e-08,2.31521506410815e-07
"116","PC.aa.C42.0","PC.ae.C40.2","Ddhd2",0.0432757905923154,0.911976756467542,0.855794681500826,0.00158379770932626,0,1.81714643332498e-11,0.747433128837594,0.0206114652700414,0.568090932399703,0.110534422867107,0,0.000259521219314607
"117","PC.aa.C42.2","PC.ae.C40.2","Ddhd2",-0.378207507098943,0.315553985575481,0.847386971951605,0.00196566273236787,0,0,0.924205118775942,0.000366295523942545,0.669365620103554,0.0486125874221077,0,0
"118","PC.aa.C42.2","PC.ae.C42.2","Ddhd2",-0.601531614605909,0.086604076622232,0.688185854917467,0.0278039206555694,0,3.89946741563563e-10,0.970479615286476,1.41394750570279e-05,0.735672610554772,0.0238683440759069,0,0.00556873972851868
"119","PC.aa.C42.0","PC.ae.C42.4","Ddhd2",0.322736444345731,0.396953395491222,0.909131208326956,0.000266978223284919,8.46434033974219e-13,1.90544913181157e-10,0.623651784326022,0.0727010696046822,0.481341329929496,0.189563026977022,1.21122873499857e-05,0.00272118086075102
"120","PC.aa.C42.2","PC.ae.C42.4","Ddhd2",0.0246439867087406,0.949821084247881,0.902289276169304,0.00035391007279606,0,0,0.861401698431024,0.0028423047775274,0.447247223676568,0.227413604345739,0,0
"121","PC.aa.C36.0","PC.ae.C44.3","Ddhd2",0.0530019060930202,0.892277852831969,0.846001258046065,0.00203444709772027,3.71942254773217e-10,1.53210777398272e-14,0.567206656575433,0.111215712084014,0.73691882543498,0.0235082002223,0.00532174606187264,2.18835488396963e-07
"122","PC.aa.C42.0","PC.ae.C44.3","Ddhd2",0.0539266219719793,0.890407470474358,0.882374653590982,0.000724977711005659,0,0,0.68346083046618,0.0423884098691401,0.642934213194551,0.0617940334387061,0,0
"123","PC.aa.C42.2","PC.ae.C44.3","Ddhd2",0.160601547125276,0.679776153906319,0.92264209637219,0.000142593605738206,0,0,0.828076847959954,0.005838390910424,0.383048669192478,0.308885164986618,0,0
"124","PC.ae.C40.2","PC.ae.C44.3","Ddhd2",0.162804679462011,0.675575636508106,0.86872097746,0.00110572839458012,1.10902309558014e-09,4.91606755304019e-13,0.528601239602524,0.143439043983026,0.695030465124326,0.0376822748726411,0.0158673645753593,7.02146836273343e-06
"125","PC.aa.C36.0","PC.ae.C44.4","Ddhd2",-0.266674487599061,0.487909025456895,0.76270478246521,0.0102990880711684,3.94795307556706e-13,6.06181771445336e-14,0.755374839311795,0.0185875921805321,0.772884725414499,0.014601600073839,5.64949795300862e-06,8.65814516082254e-07
"126","PC.aa.C42.2","PC.ae.C44.4","Ddhd2",0.305318495748528,0.424324011417913,0.911315919089052,0.000242871562375013,0,2.60470200963425e-09,0.862155727043666,0.00279070154088147,0.17329571197278,0.655681020728698,0,0.0371950066483706
"127","PC.ae.C40.2","PC.ae.C44.4","Ddhd2",-0.177469395486517,0.647817309781732,0.786346018601571,0.00698079406896457,6.93889390390723e-13,6.65689725565244e-13,0.734301289881616,0.0242688221467283,0.734774209292406,0.0241302156231254,9.92944060307366e-06,9.50780270780882e-06
"128","lysoPC.a.C14.0","PC.ae.C44.5","Ddhd2",-0.51900934746369,0.152203420614266,0.695438955040217,0.0255548501129073,1.463140719693e-11,0,0.769069856977036,0.0154158346519481,0.911969955251778,0.000610911609574543,0.000209361917567818,0
"129","lysoPC.a.C24.0","PC.ae.C44.5","Ddhd2",-0.556465879278507,0.119692893809431,0.678403059536126,0.0310466230278355,2.25470753179025e-11,0,0.783059549548177,0.012571705486289,0.920795709755383,0.000425825765503184,0.0003226248831818,0
"130","lysoPC.a.C26.1","PC.ae.C44.5","Ddhd2",-0.260509430351417,0.498399080962833,0.760410700145992,0.0106709686890367,9.74081704185892e-10,0,0.648937739896034,0.0586231533664127,0.858552984259589,0.00304319791776821,0.013936751909176,0
"131","lysoPC.a.C28.1","PC.ae.C44.5","Ddhd2",-0.356626799512489,0.346146555613506,0.740948989078671,0.0142143145962077,1.17087228801438e-10,0,0.697016300753646,0.0369102084041074,0.877376998305163,0.00188189199519989,0.00167532996788467,0
"132","PC.aa.C30.2","PC.ae.C44.5","Ddhd2",-0.319296730007695,0.402292522904499,0.763410080578405,0.0101866146177585,1.10957909527087e-11,0,0.693049077139661,0.0384629535177958,0.862526249922983,0.0027655823800838,0.000158771403685697,0
"133","PC.aa.C36.0","PC.ae.C44.5","Ddhd2",-0.541101354557082,0.132471903434308,0.760956824562873,0.010581596874049,0,0,0.821667019281697,0.00659245722583832,0.894513564810463,0.00113063848661245,0,0
"134","PC.aa.C40.1","PC.ae.C44.5","Ddhd2",-0.117727582125822,0.762920115246762,0.837519093014082,0.0024939996448512,7.32747196252603e-15,0,0.658277872541533,0.0538981543528413,0.779169784912887,0.0133237399646401,1.04860806038332e-07,0
"135","PC.aa.C42.0","PC.ae.C44.5","Ddhd2",0.0297324859522803,0.939474080577902,0.884885492167099,0.000667125847123362,0,0,0.674623716413123,0.0462266732189664,0.672504823597785,0.0471789000349401,0,0
"136","PC.aa.C42.2","PC.ae.C44.5","Ddhd2",-0.670248027461762,0.04820681248436,0.865209484991441,0.001223435810072,0,0,0.945983951545321,0.000114376336063007,0.859891240726593,0.00294764622804777,0,0
"137","PC.aa.C42.4","PC.ae.C44.5","Ddhd2",-0.6388136665121,0.0640316884523455,0.673956914334582,0.0326019227116476,9.10382880192628e-14,0,0.82939411401104,0.00569107416262067,0.933270096444204,0.000236669007088616,1.30277947762991e-06,0
"138","PC.ae.C30.1","PC.ae.C44.5","Ddhd2",-0.299619909516153,0.43345719305249,0.755732680084916,0.0114583852814629,2.25363505634846e-10,0,0.671844235116546,0.0474783139274126,0.86460219928756,0.00262772170913955,0.00322453912505583,0
"139","PC.ae.C32.1","PC.ae.C44.5","Ddhd2",0.0495866969241302,0.899189569204733,0.861491608431062,0.00135771649100569,2.79332112995689e-12,0,0.580326883936747,0.101365363063353,0.73469751812929,0.0241526572927601,3.99710566423294e-05,0
"140","PC.ae.C42.4","PC.ae.C44.5","Ddhd2",0.171266700346766,0.65951456810627,0.888787945730349,0.000584004668391369,9.08828567958153e-13,1.11022302462516e-15,0.558989943001761,0.117667154534242,0.671061694187885,0.0478345735403232,1.3005126868082e-05,1.58580693021549e-08
"141","PC.ae.C44.3","PC.ae.C44.5","Ddhd2",-0.259718254603696,0.499751900078639,0.843041198216345,0.00218718348329849,0,0,0.761614988116724,0.0170933569860796,0.785199997485582,0.0121702967516532,0,0
"142","PC.ae.C44.4","PC.ae.C44.5","Ddhd2",0.05530725975481,0.887615787604978,0.857416764499658,0.00151684218716275,2.58704169198154e-11,2.22044604925031e-16,0.563439846908875,0.114146137445459,0.743116175274085,0.0217703967632112,0.000370177105182279,3.17167758723258e-09
"143","PC.aa.C42.2","PC.ae.C30.2","Igflr1",0.54590253979703,0.128395805555296,0.89012189335478,0.000557414089495056,0,0,-0.46194340807306,0.21063012757497,-0.391108969322451,0.297942011764267,0,0
"144","lysoPC.a.C24.0","lysoPC.a.C26.0","Nop16",0.38817470870735,0.301902488377873,0.945976621806818,3.49034544595561e-05,0,0,0.424694129769434,0.254536593487863,0.638309179704254,0.0643090990390071,0,0
"145","lysoPC.a.C24.0","lysoPC.a.C26.1","Nop16",0.61329766439109,0.0790212557116691,0.963297696244839,7.59441102804459e-06,4.83273421281183e-11,1.48148160405981e-12,0.348747484335666,0.357662349472907,0.493288855988318,0.177205238171507,0.000691501005362527,2.11591617507168e-05
"146","lysoPC.a.C24.0","lysoPC.a.C28.0","Nop16",0.411275688630619,0.271450331514731,0.935419155241176,7.03610503109964e-05,9.99200722162641e-15,6.45483666517066e-13,0.57061947958339,0.108600217100005,0.468549030113237,0.203316983284014,1.42991558593764e-07,9.21920889829231e-06
"147","lysoPC.a.C24.0","lysoPC.a.C28.1","Nop16",0.6027271261521,0.0858139755021978,0.966198658773167,5.4826199726854e-06,4.2330583482908e-12,0,0.16740455446591,0.666830496119542,0.662397724318774,0.0518935693636176,6.05725716926742e-05,0
"148","lysoPC.a.C24.0","PC.aa.C24.0","Nop16",-0.468033744021501,0.20388230202532,0.771516217971762,0.0089552955037131,0,0,0.89680336312527,0.00104946813725757,0.766391534202237,0.0160052453969872,0,0
"149","lysoPC.a.C26.1","PC.aa.C24.0","Nop16",-0.00642669485406926,0.986908095364874,0.846129333838693,0.0020280177640053,0,2.35427455308468e-10,0.832075867720438,0.00539903398831674,0.497121622094094,0.173340843304711,0,0.00336213030758947
"150","lysoPC.a.C28.1","PC.aa.C24.0","Nop16",0.061097493354644,0.875919743949621,0.867115056535398,0.00115848649122974,0,4.07554212600303e-10,0.874514589553138,0.0020342514888698,0.375784737989729,0.318918330269186,0,0.00582018104425442
"151","lysoPC.a.C24.0","PC.aa.C26.0","Nop16",0.608776294367322,0.0818843591257694,0.965055337537941,6.25420871780413e-06,1.38025146867449e-11,1.77635683940025e-15,0.264775442176787,0.491130542659944,0.575393520547771,0.105004403856658,0.000197501507694043,2.53727936438963e-08
"152","lysoPC.a.C26.0","PC.aa.C26.0","Nop16",0.665429528167872,0.0504491695004302,0.975521330843636,1.52515706974832e-06,3.77475828372553e-15,3.33066907387547e-15,0.393530365010537,0.294693900272875,0.398847982818138,0.287624887182759,5.4019659856408e-08,4.75736716687436e-08
"153","lysoPC.a.C26.1","PC.aa.C26.0","Nop16",0.744338460007599,0.0214380009656926,0.979229016594297,7.94218534050373e-07,9.4534180483663e-10,2.56299426126816e-11,0.227904986038592,0.555345016453136,0.456413146695264,0.216862900007866,0.0135255648441461,0.000366039228301363
"154","lysoPC.a.C28.0","PC.aa.C26.0","Nop16",0.596178134415612,0.0901969792851383,0.959718213933418,1.09714379961101e-05,8.21842593978772e-10,8.21565038222616e-15,0.203263691377724,0.599907851657627,0.635682190867459,0.065765858123072,0.0117586493392219,1.17347281003433e-07
"155","lysoPC.a.C28.1","PC.aa.C26.0","Nop16",0.641365122239104,0.0626402159461761,0.97612745541402,1.38062877375056e-06,0,0,0.518684855484115,0.152505225994294,0.298903995048909,0.434610705414318,0,0
"156","PC.aa.C24.0","PC.aa.C26.0","Nop16",-0.00951426231689713,0.980619165997449,0.852482577914117,0.00172712951147314,1.02929442746813e-10,0,0.466301658373885,0.205788970381422,0.856131762708151,0.00322145495842843,0.00147275965284677,0
"157","lysoPC.a.C24.0","PC.aa.C28.1","Nop16",0.382943844617936,0.309028801620077,0.944660158533679,3.8370107927177e-05,0,0,0.442175180405281,0.233369707040688,0.62688410938237,0.0707949019342378,0,0
"158","PC.aa.C26.0","PC.aa.C28.1","Nop16",0.775178299200827,0.014126188252622,0.98317268666847,3.43748189468585e-07,1.07548414618464e-10,2.76760392381448e-10,0.356649275720364,0.346113968074295,0.29069136785439,0.447939674064448,0.0015388484244372,0.00395238859460179
"159","lysoPC.a.C24.0","PC.aa.C30.0","Nop16",-0.134957580094616,0.729205474226183,0.893838270240309,0.000488001869879406,0,0,0.71033725027002,0.0319953694851233,0.762755157536033,0.0168292821925347,0,0
"160","lysoPC.a.C26.0","PC.aa.C30.0","Nop16",0.356203214834491,0.346760977347954,0.948716713086938,2.84381227237951e-05,0,0,0.599323530959522,0.0880751181776703,0.501772874182664,0.168716473213013,0,0
"161","lysoPC.a.C26.1","PC.aa.C30.0","Nop16",0.28713978834854,0.453758224864418,0.938322577391479,5.87450361639874e-05,0,0,0.573790182355539,0.106203875306889,0.585409977488631,0.0976971477398646,0,0
"162","lysoPC.a.C28.0","PC.aa.C30.0","Nop16",0.222418746713394,0.565158282741483,0.920636922471562,0.000157572157071906,0,0,0.517528386742475,0.15358366875807,0.682602867934306,0.0427517124874893,0,0
"163","lysoPC.a.C28.1","PC.aa.C30.0","Nop16",0.165129051840288,0.671152344450897,0.939486612910128,5.45120682198252e-05,0,0,0.717271725568293,0.0296151186993836,0.538699488691957,0.134539378149378,0,0
"164","PC.aa.C26.0","PC.aa.C30.0","Nop16",0.628934094670195,0.0696023441311709,0.970389450092853,3.24524882078237e-06,8.88178419700125e-16,9.79216707719388e-14,0.493884771201133,0.176601215467391,0.335805102926888,0.376970803466801,1.27107071534738e-08,1.39861434234056e-06
"165","PC.aa.C28.1","PC.aa.C30.0","Nop16",0.504084297592278,0.166445027030602,0.959707605758594,1.09828579355487e-05,0,0,0.526181118013713,0.145621762110956,0.437035943839697,0.239489985855176,0,0
"166","lysoPC.a.C24.0","PC.aa.C30.2","Nop16",0.17087575704032,0.66025399489851,0.932489737017337,8.37205699113497e-05,0,0,0.495036689060069,0.175436955085507,0.745561920960613,0.0211086634964823,0,0
"167","lysoPC.a.C26.0","PC.aa.C30.2","Nop16",0.643730844713667,0.0613671983812681,0.976050887676946,1.39829722289875e-06,0,0,0.303946006950013,0.426515783627,0.511296178830113,0.159471453926972,0,0
"168","lysoPC.a.C26.1","PC.aa.C30.2","Nop16",0.622599240192205,0.0733286114242417,0.971321983014016,2.85857647441823e-06,4.15223411209809e-14,0,0.230927212215915,0.549966612646748,0.594542682807457,0.0913125214778549,5.94200106229793e-07,0
"169","lysoPC.a.C28.0","PC.aa.C30.2","Nop16",0.605683974221427,0.0838789606609737,0.961697921840345,8.99010610977413e-06,8.8666785025282e-10,0,0.103125375675422,0.791767664275181,0.705018425340424,0.0339031364002903,0.0126861111009735,0
"170","lysoPC.a.C28.1","PC.aa.C30.2","Nop16",0.777218715453295,0.0137120565906292,0.986824024342819,1.29785404201499e-07,1.19904086659517e-14,2.04281036531029e-14,0.337648516281289,0.374191151826014,0.311903196131948,0.41387931436486,1.71589546571482e-07,2.91779834071804e-07
"171","PC.aa.C26.0","PC.aa.C30.2","Nop16",0.479433919227007,0.191579589089511,0.965285191421291,6.09297514841956e-06,0,0,0.419717140423643,0.260742926896509,0.571174509872245,0.108178404094084,0,0
"172","PC.aa.C28.1","PC.aa.C30.2","Nop16",0.796037019750672,0.0102696261526324,0.985651049831238,1.82289154215809e-07,7.2505601522721e-10,4.21707113673619e-12,0.125581068886585,0.747506714711066,0.482294068502699,0.188560266468213,0.0103738926497385,6.02289985671688e-05
"173","PC.aa.C30.0","PC.aa.C30.2","Nop16",0.375562486969417,0.319227852329057,0.954096503133692,1.83753255713626e-05,0,0,0.424161042640059,0.255197559540195,0.654563699007244,0.0557469502346045,0,0
"174","lysoPC.a.C24.0","PC.aa.C40.1","Nop16",-0.0214051002557368,0.956410533879229,0.854422806347535,0.00164207573275865,0,8.43103364900344e-13,0.790167123742017,0.0112721569713193,0.571108533310519,0.108228493173173,0,1.20416921005617e-05
"175","PC.aa.C24.0","PC.aa.C40.1","Nop16",-0.220962040270126,0.567774572531247,0.758314961037768,0.0110188608623567,6.68753941113209e-11,1.18594023490459e-12,0.722005846853171,0.028058555573898,0.769836823854805,0.0152497605087847,0.000956891592296394,1.69381748018615e-05
"176","PC.aa.C26.0","PC.aa.C40.1","Nop16",-0.0424946655192059,0.913560744741436,0.86591135832937,0.00119921333457418,0,4.9960036108132e-14,0.841922054771649,0.0044145182389448,0.523370005393683,0.148181350941165,0,7.13585240896818e-07
"177","PC.aa.C30.0","PC.aa.C40.1","Nop16",-0.0203442267591841,0.958569373524356,0.86230226612724,0.00132756801637446,0,2.91988655476416e-13,0.816192143647037,0.00728684953608097,0.539062990670701,0.134225268247979,0,4.17041381650662e-06
"178","lysoPC.a.C24.0","PC.aa.C42.0","Nop16",-0.153540180166724,0.69329041068145,0.877302965923812,0.000852889964216397,0,0,0.754937255523344,0.0186955127521254,0.726813598475108,0.0265336491688993,0,0
"179","lysoPC.a.C26.0","PC.aa.C42.0","Nop16",0.263389664025627,0.493486866662855,0.931282351790495,8.97389178009522e-05,0,0,0.696899968780572,0.0369551515631944,0.468657728879294,0.203197841803231,0,0
"180","lysoPC.a.C26.1","PC.aa.C42.0","Nop16",0.235202130479262,0.542392740553394,0.923776094975354,0.000134602804677364,0,0,0.66103715311986,0.0525502341717679,0.532049244383202,0.140362588564681,0,0
"181","lysoPC.a.C28.0","PC.aa.C42.0","Nop16",0.170099346542646,0.661723244956338,0.905090781965459,0.000316133704783894,0,0,0.607809866362441,0.08250453633486,0.634297910721037,0.0665417548704899,0,0
"182","lysoPC.a.C28.1","PC.aa.C42.0","Nop16",0.275043089800234,0.473817754471664,0.936895303076849,6.42616473376378e-05,0,0,0.74631159541393,0.0209085257574214,0.398001323550584,0.288744483570931,0,0
"183","PC.aa.C26.0","PC.aa.C42.0","Nop16",0.094108116683876,0.809693800181523,0.916146311503207,0.000195290873574283,0,0,0.741491451313749,0.022217482495994,0.559940175441128,0.116909885813344,0,0
"184","PC.aa.C28.1","PC.aa.C42.0","Nop16",0.353720820746276,0.350372426390416,0.938563543055324,5.78494756418024e-05,0,2.22044604925031e-16,0.661561848619781,0.0522963726215316,0.427223972322891,0.251412326230945,0,3.17167758723258e-09
"185","PC.aa.C30.0","PC.aa.C42.0","Nop16",0.440919553782339,0.234857110264321,0.944490579936875,3.88345192465778e-05,0,9.01501095995627e-14,0.600681791926778,0.0871684298644517,0.411620710497766,0.271008251574329,0,1.28761464646132e-06
"186","PC.aa.C30.2","PC.aa.C42.0","Nop16",0.570238000639017,0.108890709190931,0.960624775572778,1.00276760255369e-05,0,1.98641103565933e-11,0.691567121959792,0.0390536366724169,0.165017239907446,0.671364924405465,0,0.000283694695095704
"187","lysoPC.a.C24.0","PC.aa.C42.2","Nop16",0.276168482564625,0.471936000854611,0.909228411667898,0.000265869770808447,2.22044604925031e-16,8.56092974288458e-12,0.677671233372445,0.0448788672275768,0.465627875831881,0.206533331113429,3.17772608227073e-09,0.000122267327001824
"188","lysoPC.a.C26.0","PC.aa.C42.2","Nop16",0.0940477401449849,0.809814094760989,0.898860746489609,0.000404528291002126,0,4.44089209850063e-16,0.788328392425246,0.0115992402145886,0.491598864245761,0.178924610345806,0,6.34329699877867e-09
"189","lysoPC.a.C26.1","PC.aa.C42.2","Nop16",0.219632450869951,0.570166424246047,0.907220561570064,0.000289463293885461,0,3.60600438398251e-13,0.727958867326568,0.0261786059330532,0.457903576227939,0.215173271378634,0,5.150369517537e-06
"190","lysoPC.a.C28.0","PC.aa.C42.2","Nop16",0.0475036769174542,0.903408102177413,0.873940381534446,0.000946291715609782,0,3.77475828372553e-15,0.710000339208465,0.0321140845174572,0.615948552303543,0.0773718997728848,0,5.3916752396077e-08
"191","lysoPC.a.C28.1","PC.aa.C42.2","Nop16",0.231446189340034,0.549045017238326,0.917626142877153,0.000182199105604131,0,7.19424519957101e-14,0.805614195909837,0.0087660292218291,0.345872853786204,0.361909011733584,0,1.02755771091978e-06
"192","PC.aa.C24.0","PC.aa.C42.2","Nop16",-0.353158273573742,0.351193361873954,0.756306139389658,0.0113597335309823,1.4477308241112e-13,0,0.750080776279167,0.0199212999944417,0.836366472407549,0.00495334421989201,2.07172438049241e-06,0
"193","PC.aa.C26.0","PC.aa.C42.2","Nop16",0.181302664487247,0.640621405550078,0.908047456140121,0.000279568036086308,0,2.37587727269784e-14,0.773115336632591,0.0145533223345702,0.435940269408646,0.240805890415141,0,3.39352252964887e-07
"194","PC.aa.C28.1","PC.aa.C42.2","Nop16",0.208946462839506,0.589521618392886,0.909718957356113,0.000260327396762294,0,1.03028696685215e-13,0.758538563886619,0.0178196173990919,0.430074501100417,0.247916689435505,0,1.47155722629578e-06
"195","PC.aa.C30.0","PC.aa.C42.2","Nop16",0.057923723214835,0.882328189415661,0.889677283677997,0.000566176255101913,0,2.22044604925031e-16,0.768491174316735,0.0155419351356221,0.545478104675226,0.128753101109348,0,3.17167758723258e-09
"196","PC.aa.C30.2","PC.aa.C42.2","Nop16",0.40624969415216,0.277932946042837,0.933671551097153,7.81238602090006e-05,0,1.47377665626891e-10,0.781946528155272,0.0127839045066692,0.208415500272691,0.59048934395501,0,0.00210472019142482
"197","lysoPC.a.C26.0","PC.aa.C42.4","Nop16",-0.202904850528031,0.600565817102983,0.79002439204106,0.00654354206180052,0,2.98045654822943e-09,0.90160465121498,0.000892593684917787,0.543265928372896,0.130624885347114,0,0.0425605737757567
"198","PC.aa.C26.0","PC.aa.C42.4","Nop16",-0.269900692003743,0.482456262579861,0.780744379193714,0.00768591652710526,0,5.15670617318165e-10,0.909227963628734,0.000678276020270189,0.586404276804454,0.0969892246368821,0,0.00736411727358144
"199","PC.aa.C30.0","PC.aa.C42.4","Nop16",-0.360232732930714,0.340937601389875,0.75804516852425,0.0110642178698788,0,7.77786723915597e-11,0.908180689455946,0.000705319972315331,0.659335145660409,0.0533791049513208,0,0.0011107852985246
"200","lysoPC.a.C24.0","PC.ae.C30.0","Nop16",0.0383128330110676,0.92204514768875,0.895272035913614,0.000462996063495202,0,0,0.699726484317921,0.0358731715177573,0.644296790220328,0.0610650979919897,0,0
"201","lysoPC.a.C26.0","PC.ae.C30.0","Nop16",0.619016687605261,0.0754898428017084,0.962103651706174,8.61944605556886e-06,5.21804821573824e-14,1.94870608538622e-09,0.625746023708394,0.0714624475098884,0.188556390731418,0.627075561782747,7.46719658328843e-07,0.0278277333595724
"202","lysoPC.a.C26.1","PC.ae.C30.0","Nop16",0.567078796759254,0.111314430312877,0.955216919004019,1.66686948401829e-05,3.9279690611238e-13,2.93006729989997e-10,0.568201166236843,0.110449670167591,0.314951870084696,0.409083396882905,5.62090172984142e-06,0.00418439365717282
"203","lysoPC.a.C28.0","PC.ae.C30.0","Nop16",0.511630870500619,0.15915199746988,0.94293974291303,4.32773696803501e-05,1.93745242071941e-10,1.58006052686233e-10,0.467096061621601,0.204913271557498,0.475206871001616,0.196091314734405,0.00277215206620673,0.00225650197708394
"204","lysoPC.a.C28.1","PC.ae.C30.0","Nop16",0.5929782533637,0.0923874989986063,0.961059351568006,9.59733415140107e-06,0,3.17137427430225e-10,0.70895830799313,0.0324830735699391,0.113452438833932,0.771341331292226,0,0.00452899266479178
"205","PC.aa.C24.0","PC.ae.C30.0","Nop16",-0.161355513728801,0.678337768332365,0.808060742499758,0.0046766241752576,1.24640298082568e-11,0,0.632268759551251,0.0676894474513807,0.820797175497586,0.00669963619195725,0.000178349298209924,0
"206","PC.aa.C26.0","PC.ae.C30.0","Nop16",0.341995197536878,0.367675509736102,0.936621977141979,6.53603010865034e-05,0,8.88178419700125e-16,0.689160631832732,0.04002525451198,0.404421100742378,0.280311304366747,0,1.26864838634333e-08
"207","PC.aa.C30.0","PC.ae.C30.0","Nop16",0.436177342795387,0.24052083584182,0.942441283013048,4.47821607423293e-05,0,4.10560474506383e-13,0.616229978378755,0.077198066283406,0.397444174599118,0.289482464496908,0,5.86392317436513e-06
"208","PC.aa.C36.0","PC.ae.C30.0","Nop16",-0.218152336367725,0.572833380076274,0.788078937767673,0.00677229787489475,4.44002612454142e-11,0,0.645886360833218,0.0602216149825309,0.841299351356272,0.00447281189018977,0.000635311083688528,0
"209","PC.aa.C42.0","PC.ae.C30.0","Nop16",0.442434254028703,0.233063448445592,0.936548267284557,6.56589473035929e-05,1.45727874212298e-12,4.36517488822119e-12,0.521177899466025,0.15019540469215,0.488919611500965,0.181669795923524,2.08531793550737e-05,6.23441960243554e-05
"210","PC.aa.C42.2","PC.ae.C30.0","Nop16",0.233844360554702,0.544793973740642,0.898829083678906,0.00040501911883295,4.75930406196312e-12,6.66133814775094e-15,0.526264623445584,0.145546126738255,0.654136586475279,0.0559620955971801,6.81027093953901e-05,9.51466305743054e-08
"211","lysoPC.a.C24.0","PC.ae.C30.1","Nop16",0.495783543799913,0.174684443180597,0.952221871024259,2.15166425883151e-05,5.30686605770825e-14,4.44089209850063e-16,0.423859153778992,0.25557227104988,0.541257504224069,0.132338148018623,7.59429461760775e-07,6.34329699877867e-09
"212","lysoPC.a.C26.0","PC.ae.C30.1","Nop16",0.650857192610472,0.0576315483127659,0.971702565656868,2.71107805316362e-06,9.10382880192628e-15,1.14108722470974e-12,0.492225582452168,0.178285894841437,0.310936616907565,0.415405151152814,1.30281361698792e-07,1.62975782869169e-05
"213","lysoPC.a.C26.1","PC.ae.C30.1","Nop16",0.708331918666375,0.0327062046323959,0.97450273771327,1.79308889647345e-06,2.18995044320991e-10,2.21255902488338e-10,0.367460800974517,0.330613133633428,0.366852381934264,0.331476150297338,0.00313342138923289,0.00315975377338874
"214","lysoPC.a.C28.0","PC.ae.C30.1","Nop16",0.58191594432384,0.100209772108536,0.956411007683668,1.49825442181672e-05,7.97598209700823e-10,1.18083320899132e-12,0.299036835354691,0.434396564830482,0.567316823403426,0.111130696603741,0.011411775167383,1.68652349565868e-05
