"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"PC.aa.C36.2","PC.ae.C40.4",1,"Nfyb","-0.527685936620498","0.746544618988036",-0.527685936620498,0.746544618988036,"0.789870407450936","0.0345897086806179","0.909289558193406","0.00453063777419053","hyperlink",0.2,"PC","PC"
"PC.aa.C36.2","PC.ae.C40.5",3,"Klhdc3;Nfyb;Iqcb1","-0.413789930151423;-0.43477208113896;-0.411524171404214","0.771948781642516;0.771948781642516;0.771948781642516",-0.420028727564866,0.771948781642516,"0.821008335395056;0.732754082197611;0.902384460241583","0.0235813551536899;0.0610301705262516;0.00542192816690266","0.815032653427572;0.90233936322944;0.714104917082186","0.0255118747128969;0.00542805682283838;0.0714488146010055","hyperlink",0.6,"PC","PC"
"PC.aa.C36.2","PC.ae.C42.0",2,"Lpin2;Rac1","0.776250874153319;0.755186675762559","0.985746128072584;0.985746128072584",0.765718774957939,0.985746128072584,"0.462450732395353;0.439235616697308","0.296101938876308;0.324128359788281","0.180384468661098;0.238602032385786","0.698727547219555;0.606367783513418","hyperlink",0.4,"PC","PC"
"PC.aa.C36.2","PC.ae.C42.2",3,"Lpin2;Mocs2;Rac1","-0.71003678103648;-0.542927150021653;-0.56494605212823","0.814577661759732;0.814577661759732;0.814577661759732",-0.605969994395454,0.814577661759732,"0.957857517907426;0.761910595296624;0.944681955569621","0.000684507461244072;0.0465090562160495;0.00134161454164584","0.864188357055;0.943010070600127;0.776303669776022","0.0121183708489546;0.00144397421373781;0.0401299219217265","hyperlink",0.6,"PC","PC"
"PC.aa.C36.2","PC.ae.C44.6",2,"Ndufb9;Anapc2","-0.490323368432714;-0.486180748940701","0.776565302228573;0.776565302228573",-0.488252058686708,0.776565302228573,"0.838626123024832;0.778784716872894","0.0183831820588379;0.0390825991635997","0.850210799203165;0.898658201174612","0.0153597741754634;0.00594197096756979","hyperlink",0.4,"PC","PC"
"PC.aa.C36.2","SM.C24.0",2,"Lpin2;Zfp433","0.237887900518672;0.503261931126479","0.922561387635034;0.922561387635034",0.370574915822576,0.922561387635034,"0.803259072517251;-0.573596011046274","0.0295673308082846;0.178173969116447","0.345750522498865;-0.354529256149138","0.447481156728601;0.435232891029195","hyperlink",0.4,"PC","SM"
"PC.aa.C36.3","PC.aa.C38.3",3,"Lpin2;Ndel1;Rac1","-0.028390860355639;0.00189094313232747;0.0359527166895879","0.902501895192481;0.902501895192481;0.902501895192481",0.00315093315542546,0.902501895192481,"0.916941816399571;0.670114138510268;0.806947942088634","0.0036501178564257;0.0995310350114695;0.0282605488649137","0.392228801846603;0.705575341115981;0.519767904131096","0.384146779458187;0.0765089915452167;0.231807369710891","hyperlink",0.6,"PC","PC"
"PC.aa.C36.3","PC.aa.C38.5",1,"Ndel1","-0.247477847574874","0.822715134393257",-0.247477847574874,0.822715134393257,"0.838517044761674","0.0184131238561481","0.684748325086857","0.089642891935512","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.aa.C38.6",1,"Ndel1","-0.619448337234525","0.721378402294346",-0.619448337234525,0.721378402294346,"0.932031437483324","0.00222958737325368","0.823670251228517","0.0227488720925186","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.aa.C40.4",2,"Lpin2;Rac1","0.026823695390085;0.27531163858525","0.962403563981993;0.962403563981993",0.151067666987667,0.962403563981993,"0.774385350279932;0.434064359458939","0.0409502159808289;0.330520371293761","0.596490038599295;0.730277982274627","0.15744314831864;0.0623625699669668","hyperlink",0.4,"PC","PC"
"PC.aa.C36.3","PC.aa.C40.5",1,"Ndel1","-0.254847524632306","0.796608909213719",-0.254847524632306,0.796608909213719,"0.859356156480015","0.0131893616847394","0.654825303071026","0.110440866916001","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.aa.C42.5",1,"Rac1","-0.203075375423452","0.822962997530158",-0.203075375423452,0.822962997530158,"0.898624704024351","0.00594677174666085","0.55909997349237","0.191950304954238","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.aa.C42.6",2,"Mocs2;Arhgap24","-0.433820107890508;-0.223647446894619","0.838199677475187;0.838199677475187",-0.328733777392563,0.838199677475187,"0.85031581535762;0.490138350442279","0.0153337757151391;0.264150781788607","0.812565051211931;0.944780013210235","0.0263340835905222;0.00133574853940178","hyperlink",0.4,"PC","PC"
"PC.aa.C36.3","PC.ae.C38.3",1,"Bid","-0.065769140216246","0.891899466779304",-0.065769140216246,0.891899466779304,"0.597106677072756","0.156902346662277","0.811053845461084","0.0268448687789403","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.ae.C40.3",1,"Iqcb1","-0.26624867044193","0.817437500611868",-0.26624867044193,0.817437500611868,"0.725069732353182","0.0652160031558132","0.816003678957924","0.0251923452103767","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.ae.C42.0",3,"Lpin2;Ndel1;Rac1","0.0792456028702642;0.434365179058815;0.277420863856674","0.954143634683049;0.954143634683049;0.954143634683049",0.263677215261918,0.954143634683049,"0.819895593826015;0.273352457486047;0.576741227886885","0.0239343620644326;0.553083917707872;0.175251065451556","0.485727308687147;0.724669732528131;0.600092025089675","0.269131069813909;0.065438001976002;0.154297272793999","hyperlink",0.6,"PC","PC"
"PC.aa.C36.3","PC.ae.C42.1",1,"Ndel1","-0.0422508181776477","0.852668773782429",-0.0422508181776477,0.852668773782429,"0.791368872113942","0.0340057198951179","0.586769391677311","0.166090530223423","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","PC.ae.C42.2",2,"Lpin2;Mocs2","-0.23441232727517;-0.583557812959752","0.879802288607523;0.879802288607523",-0.408985070117461,0.879802288607523,"0.936148519167643;0.838952293644478","0.00191144411700456;0.018293813900945","0.530509477091377;0.9196785200731","0.220568424113424;0.00336190175203122","hyperlink",0.4,"PC","PC"
"PC.aa.C36.3","PC.ae.C44.6",1,"Ndufb9","-0.64877828136571","0.736907071892051",-0.64877828136571,0.736907071892051,"0.882393498047968","0.00854292590733229","0.903585173342347","0.00526023111571971","hyperlink",0.2,"PC","PC"
"PC.aa.C36.3","SM.C24.0",2,"Lpin2;Mocs2","0.292497324388123;0.274386363050097","0.932858285937196;0.932858285937196",0.28344184371911,0.932858285937196,"0.889791728576735;0.52627538521941","0.00729213192087933;0.224967199359581","0.144694611393635;0.638557627750278","0.756922139948609;0.122695969586788","hyperlink",0.4,"PC","SM"
"PC.aa.C36.4","PC.aa.C38.0",2,"Dgkz;Cobll1","-0.126617731492875;-0.112435334065491","0.86793957436863;0.86793957436863",-0.119526532779183,0.86793957436863,"0.722221847164423;0.69195438763569","0.0668054374763166;0.084973735142276","0.737067117060144;0.755627820395572","0.0587464844633404;0.0494566291041903","hyperlink",0.4,"PC","PC"
"PC.aa.C36.4","PC.aa.C38.3",1,"Stk38l","-0.3988149519582","0.757041953856938",-0.3988149519582,0.757041953856938,"0.846260730295082","0.0163559785972088","0.773395670545794","0.041377003782387","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.aa.C38.5",4,"Pbrm1;Stk38l;Dgkz;Cobll1","0.0671023205662627;0.193260581793032;0.218693281186961;0.223196058840927","0.896844628736728;0.896844628736728;0.896844628736728;0.896844628736728",0.175563060596796,0.896844628736728,"0.607849946339699;0.539562829209558;0.645271025233897;0.606352558283468","0.147629553599541;0.211300953346166;0.117557945581102;0.148905019833469","0.712119872966811;0.674720643760272;0.548739552066141;0.58543712327633","0.0726099035636827;0.0963598737547145;0.202100723513075;0.167293558155017","hyperlink",0.8,"PC","PC"
"PC.aa.C36.4","PC.aa.C38.6",4,"Myc;Stk38l;Dgkz;Cobll1","0.0336912899837475;0.27148147787214;0.0443513379590148;0.218615552724548","0.909726323169253;0.909726323169253;0.909726323169253;0.909726323169253",0.142034914634863,0.909726323169253,"0.605677916571183;0.475206625991871;0.552891035269774;0.529883854305291","0.1494814751636;0.281178797470997;0.198003129403188;0.221215799844208","0.743550035713303;0.67362069201928;0.779168025934142;0.66926774194746","0.0554026381969052;0.0971122019301415;0.0389221596714434;0.1001195500944","hyperlink",0.8,"PC","PC"
"PC.aa.C36.4","PC.aa.C40.5",1,"Pbrm1","0.0117059273104511","0.900044368369403",0.0117059273104511,0.900044368369403,"0.589529175315292","0.163612136410609","0.768784977193572","0.0433975729163627","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.aa.C40.6",2,"Myc;Stk38l","0.219715578724461;0.312456122228704","0.92172873990784;0.92172873990784",0.266085850476583,0.92172873990784,"0.555485147371166;0.368242104692865","0.195463208660976;0.416361830713984","0.651373017872975;0.73342586804298","0.112986006565534;0.0606713653442846","hyperlink",0.4,"PC","PC"
"PC.aa.C36.4","PC.aa.C42.4",1,"Tbc1d23","-0.374124354900463","0.740873040558098",-0.374124354900463,0.740873040558098,"0.809778992201107","0.0272800579622592","0.790667000720717","0.0342785673253358","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.ae.C38.4",1,"Ptprd","0.569784192263966","0.965856935349897",0.569784192263966,0.965856935349897,"0.238464655288496","0.606581383431038","0.638358420874339","0.122850155340723","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.ae.C38.5",2,"Dgkz;Cobll1","0.243810869386983;0.317529718589714","0.919052599384179;0.919052599384179",0.280670293988349,0.919052599384179,"0.523290188387572;0.496250750086126","0.228093074517256;0.257319608741777","0.659330913163722;0.620736646931228","0.107164373635273;0.136881140858946","hyperlink",0.4,"PC","PC"
"PC.aa.C36.4","PC.ae.C40.4",2,"Pbrm1;Ptprd","0.205910610985407;0.245633290588932","0.915035641345995;0.915035641345995",0.225771950787169,0.915035641345995,"0.520214180058949;0.677252944316501","0.231335211155281;0.0946395350537397","0.690615606914502;0.498855967737189","0.0858312074181901;0.254432913622739","hyperlink",0.4,"PC","PC"
"PC.aa.C36.4","PC.ae.C40.6",1,"Rhog","0.152689989485963","0.927585686477237",0.152689989485963,0.927585686477237,"0.586438261784929","0.166389137002652","0.679549961859037","0.0930931132088107","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.ae.C42.0",1,"Cobll1","-0.540486784282067","0.707921399715898",-0.540486784282067,0.707921399715898,"0.902895857264916","0.00535271127630256","0.800576056209818","0.030538610648132","hyperlink",0.2,"PC","PC"
"PC.aa.C36.4","PC.ae.C42.1",2,"Pbrm1;Cobll1","-0.064633679388593;0.0348517901199884","0.873711334139346;0.873711334139346",-0.0148909446343023,0.873711334139346,"0.691700591398764;0.671096975462215","0.0851359381837844;0.0988499276110331","0.723329730711052;0.667105869275764","0.066184664425501;0.101630974317782","hyperlink",0.4,"PC","PC"
"PC.aa.C36.4","SM..OH..C22.2",1,"Ptprd","-0.310431128939781","0.790801137741115",-0.310431128939781,0.790801137741115,"0.879719892565275","0.00902328198576493","0.670132306060893","0.0995184226728623","hyperlink",0.2,"PC","SM"
"PC.aa.C36.4","SM.C16.0",1,"Tbc1d23","-0.045445143426163","0.84414934536348",-0.045445143426163,0.84414934536348,"0.610761474946965","0.145165313384633","0.771151320086317","0.0423539177904524","hyperlink",0.2,"PC","SM"
"PC.aa.C36.4","SM.C16.1",1,"Rhog","-0.562619233331877","0.79997904007503",-0.562619233331877,0.79997904007503,"0.906642909449423","0.00486125842914787","0.828832517367118","0.0211824191136499","hyperlink",0.2,"PC","SM"
"PC.aa.C36.4","SM.C18.1",1,"Rhog","0.206688685889804","0.902937144246415",0.206688685889804,0.902937144246415,"0.716959869641444","0.0697964898496374","0.481287880409945","0.274185887540469","hyperlink",0.2,"PC","SM"
"PC.aa.C36.4","SM.C24.1",1,"Ilf3","-0.346437768436175","0.750185100533483",-0.346437768436175,0.750185100533483,"0.796234379138482","0.0321476207680548","0.786859930263154","0.0357797171539435","hyperlink",0.2,"PC","SM"
"PC.aa.C36.5","PC.ae.C40.2",1,"Ccdc40","0.61909816762985","0.98029131011844",0.61909816762985,0.98029131011844,"0.463108567863972","0.295323968308485","0.390390330168135","0.386579185050891","hyperlink",0.2,"PC","PC"
"PC.aa.C36.5","PC.ae.C42.4",1,"Recql5","-0.0285687256891257","0.888351945377965",-0.0285687256891257,0.888351945377965,"0.728744407159168","0.0631956044042575","0.663646243171696","0.104074302337787","hyperlink",0.2,"PC","PC"
"PC.aa.C36.6","PC.ae.C34.2",1,"S1pr1","0.0147551254427386","0.898173502213332",0.0147551254427386,0.898173502213332,"0.459610955695166","0.299470679594155","0.858351305679286","0.0134186187594047","hyperlink",0.2,"PC","PC"
"PC.aa.C36.6","SM.C20.2",1,"Ube3a","0.0556930571434685","0.868287465561085",0.0556930571434685,0.868287465561085,"0.645161405418952","0.117640934104023","0.673641058759058","0.0970982439206773","hyperlink",0.2,"PC","SM"
"PC.aa.C38.0","PC.aa.C38.4",1,"Dgkz","0.177008321024403","0.892258054425629",0.177008321024403,0.892258054425629,"0.675252708157161","0.0959970615960284","0.551117046157437","0.199749152900791","hyperlink",0.2,"PC","PC"
"PC.aa.C38.0","PC.aa.C42.5",2,"Rpl17;Gk","-0.334872635506698;-0.190429214961768","0.83354968966127;0.83354968966127",-0.262650925234233,0.83354968966127,"0.549442840793523;0.876065701582959","0.201403726301877;0.00970446793242773","0.960818674905713;0.588349792211271","0.000571444861830681;0.164669010822461","hyperlink",0.4,"PC","PC"
"PC.aa.C38.0","PC.aa.C42.6",1,"Arhgap24","-0.714866089656878","0.708871252583608",-0.714866089656878,0.708871252583608,"0.804765559990258","0.0290296592220965","0.983338605909562","6.82094769055795e-05","hyperlink",0.2,"PC","PC"
"PC.aa.C38.0","PC.ae.C38.3",1,"Klhdc3","-0.738349205667118","0.77442002531085",-0.738349205667118,0.77442002531085,"0.850874972606753","0.0151957703058582","0.974677363243686","0.000193334361337658","hyperlink",0.2,"PC","PC"
"PC.aa.C38.0","PC.ae.C38.4",3,"Dgkz;Pls3;Cobll1","-0.13944134143112;0.0604638223012879;-0.365107181352475","0.869658039940062;0.869658039940062;0.869658039940062",-0.148028233494102,0.869658039940062,"0.734353233925631;0.569313908562572;0.786631277178463","0.0601779359445153;0.182191440275167;0.0358710163592583","0.734964892937394;0.739360391090867;0.837320622381556","0.0598536815858982;0.0575514513391557;0.0187433580651178","hyperlink",0.6,"PC","PC"
"PC.aa.C38.0","PC.ae.C40.4",1,"Cobll1","-0.217270073626269","0.823859000369332",-0.217270073626269,0.823859000369332,"0.825892750289423","0.0220667256388347","0.677012135990259","0.0948024300885433","hyperlink",0.2,"PC","PC"
"PC.aa.C38.0","PC.ae.C40.5",1,"Cobll1","0.0974241078316989","0.874688594400809",0.0974241078316989,0.874688594400809,"0.740308876737922","0.0570610904528434","0.537965634541556","0.212922200340216","hyperlink",0.2,"PC","PC"
"PC.aa.C38.1","H1",1,"Tmem205","-0.863527483609709","0.774648284192283",-0.863527483609709,0.774648284192283,"0.97641721236078","0.00016196932786115","0.941910442420129","0.00151372978360708","hyperlink",0.2,"PC","H"
"PC.aa.C38.3","PC.aa.C38.6",1,"Gk","0.0268158187509946","0.865153200591782",0.0268158187509946,0.865153200591782,"0.595519003490899","0.158296640771972","0.739978524198444","0.0572316217331188","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.aa.C40.3",1,"Rac1","-0.489354138448615","0.719460820842519",-0.489354138448615,0.719460820842519,"0.886724787549191","0.00779676551076954","0.784482051891559","0.0367355073736328","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C36.4",1,"Gk","-0.443560734074128","0.707223549704599",-0.443560734074128,0.707223549704599,"0.859632406448687","0.0131267313990603","0.779358703928329","0.0388424847920783","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C38.3",1,"Klhdc3","-0.461296281810262","0.784965640621165",-0.461296281810262,0.784965640621165,"0.667690830597583","0.101220844212044","0.953807471896166","0.000859113520752713","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C38.4",1,"Cobll1","-0.564764416242908","0.743475324449157",-0.564764416242908,0.743475324449157,"0.782226410280434","0.0376551119328813","0.933822791360654","0.00208762226315726","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C38.5",1,"Gk","-0.211066085976506","0.819635268307331",-0.211066085976506,0.819635268307331,"0.726038385403155","0.0646800890475632","0.778220509695164","0.0393194212250794","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C40.3",1,"Iqcb1","-0.390605798467657","0.776138514710119",-0.390605798467657,0.776138514710119,"0.751413314027081","0.0514896113905669","0.863529464855356","0.0122613480476221","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","PC.ae.C44.6",1,"Anapc2","-0.688986656859803","0.757661990546384",-0.688986656859803,0.757661990546384,"0.873976967151814","0.0101067192897845","0.936296746335563","0.00190052444622892","hyperlink",0.2,"PC","PC"
"PC.aa.C38.3","SM.C24.0",2,"Lpin2;Rac1","-0.252536291591332;-0.219769857280887","0.814630102818252;0.814630102818252",-0.23615307443611,0.814630102818252,"0.750203222352057;0.785164237694545","0.0520816165714886;0.0364598702624513","0.783120808272091;0.723473737609043","0.03728896433459;0.0661042032971233","hyperlink",0.4,"PC","SM"
"PC.aa.C38.4","PC.aa.C38.5",1,"Stk38l","0.54634741629224","0.960028902934157",0.54634741629224,0.960028902934157,"0.763862533846228","0.0456135141580938","0.0924043440073538","0.843798379075884","hyperlink",0.2,"PC","PC"
"PC.aa.C38.4","PC.aa.C38.6",3,"Myc;Stk38l;Dgkz","-0.137786678385332;-0.22212305684953;0.183479112780387","0.910224868553662;0.910224868553662;0.910224868553662",-0.058810207484825,0.910224868553662,"0.733976491207222;0.861472366519975;0.417417478331221","0.0603781284778109;0.0127139329558979;0.351456199971756","0.74735109163493;0.660629756200984;0.785855268175563","0.0534915835954239;0.1062293642789;0.0361818344331074","hyperlink",0.6,"PC","PC"
"PC.aa.C38.4","PC.aa.C40.6",1,"Stk38l","0.704486843838065","0.980274099372657",0.704486843838065,0.980274099372657,"0.63260316804266","0.12734755088033","0.0824053770517187","0.860578793912514","hyperlink",0.2,"PC","PC"
"PC.aa.C38.4","PC.ae.C38.5",2,"Myc;Dgkz","0.1039189813103;0.101933450502165","0.891568158434986;0.891568158434986",0.102926215906232,0.891568158434986,"0.781731201004926;0.541244322800498","0.0378586939995269;0.209600515811687","0.487902557905104;0.741309956757977","0.26666982943574;0.0565460120452398","hyperlink",0.4,"PC","PC"
"PC.aa.C38.4","PC.ae.C40.4",1,"Pbrm1","-0.32236399775552","0.865087213764616",-0.32236399775552,0.865087213764616,"0.767375398501181","0.044025917693122","0.826743263916515","0.0218087806668992","hyperlink",0.2,"PC","PC"
"PC.aa.C38.4","PC.ae.C42.1",1,"Pbrm1","0.371364265416823","0.928098788523943",0.371364265416823,0.928098788523943,"0.53111271508522","0.219945060387236","0.543567171115303","0.207262280266502","hyperlink",0.2,"PC","PC"
"PC.aa.C38.4","SM.C16.0",1,"Ilf3","-0.161911390640586","0.830112216956321",-0.161911390640586,0.830112216956321,"0.860049499988024","0.0130324930222313","0.586955745398498","0.165922596578266","hyperlink",0.2,"PC","SM"
"PC.aa.C38.4","SM.C18.1",1,"Pbrm1","-0.147782121205146","0.827403860552257",-0.147782121205146,0.827403860552257,"0.801222958385592","0.0303028180118671","0.652628677946816","0.112056818593952","hyperlink",0.2,"PC","SM"
"PC.aa.C38.4","SM.C24.1",1,"Ilf3","-0.116298152062668","0.847613182017217",-0.116298152062668,0.847613182017217,"0.841897819074098","0.0174979512199708","0.580518735476923","0.171771944003408","hyperlink",0.2,"PC","SM"
"PC.aa.C38.5","PC.aa.C38.6",3,"Stk38l;Dgkz;Cobll1","0.148609656960849;0.163146841671168;0.235487132227336","0.9095608546829;0.9095608546829;0.9095608546829",0.182414543619784,0.9095608546829,"0.610740097421735;0.436483791764299;0.509639687252888","0.145183330714382;0.327523135721096;0.242643617182516","0.651407273380832;0.785795589503629;0.673287407209215","0.112960604835976;0.0362057994847141;0.0973407626078163","hyperlink",0.6,"PC","PC"
"PC.aa.C38.5","PC.aa.C40.6",1,"Stk38l","0.490291095718605","0.951246222226805",0.490291095718605,0.951246222226805,"0.340364648178334","0.455058839638245","0.620449060794299","0.137116529736901","hyperlink",0.2,"PC","PC"
"PC.aa.C38.5","PC.aa.C42.4",2,"Thap4;Mrps11","-0.178995060287247;-0.220090593073983","0.79257972350631;0.79257972350631",-0.199542826680615,0.79257972350631,"0.740235949590153;0.815754542347238","0.057098712381722;0.0252741109580046","0.732153793364449;0.68120933285273","0.0613517582903127;0.091984308479437","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C36.4",2,"Dgkz;Cobll1","-0.0832578251181323;-0.120450657788264","0.823047212132067;0.823047212132067",-0.101854241453198,0.823047212132067,"0.74691579662535;0.765846773046233","0.0537085831065438;0.0447129573973893","0.661164547212728;0.670176343912997","0.105845617966245;0.0994878540356009","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C38.3",2,"Klhdc3;Nfyb","-0.497964844260156;-0.298276165127887","0.802183060149428;0.802183060149428",-0.398120504694021,0.802183060149428,"0.704847535888515;0.717157276850313","0.0769493408579021;0.0696830059273239","0.952456071615098;0.839492490466078","0.00092265504771411;0.0181463483197574","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C38.4",3,"Pbrm1;Dgkz;Cobll1","0.0186886121717251;0.00876484266329925;-0.167690534020506","0.872049894525434;0.872049894525434;0.872049894525434",-0.0467456930618272,0.872049894525434,"0.771806473194758;0.632815060976894;0.671435678616456","0.0420674438438377;0.127180501918277;0.0986157729122978","0.567388491880019;0.723143142085953;0.811789667487951","0.184012122774108;0.0662889957436375;0.0265954733620688","hyperlink",0.6,"PC","PC"
"PC.aa.C38.5","PC.ae.C38.5",2,"Dgkz;Cobll1","0.169698005886357;0.180947909715993","0.900801249987294;0.900801249987294",0.175322957801175,0.900801249987294,"0.510154988265605;0.552890254356735","0.242086737260344;0.198003896382191","0.720499100452803;0.674721169574078","0.0677769359830707;0.0963595148503583","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C40.3",1,"Xpo7","-0.321251840721426","0.791025759238529",-0.321251840721426,0.791025759238529,"0.705309282301642","0.0766698106354903","0.860507009233389","0.0129295702019478","hyperlink",0.2,"PC","PC"
"PC.aa.C38.5","PC.ae.C40.4",2,"Pbrm1;Cd82","-0.264120079574084;-0.115291964440035","0.882607248969069;0.882607248969069",-0.189706022007059,0.882607248969069,"0.769559695684776;0.500465535962602","0.0430543472108614;0.252656907265779","0.79114986402261;0.899009682865883","0.0340907273910148;0.00589173272998118","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C40.5",2,"Cd82;Appl2","-0.0784342523500206;-0.139619463320598","0.859633808836525;0.859633808836525",-0.109026857835309,0.859633808836525,"0.600669695557674;0.492693655871546","0.153795700599427;0.261285062885611","0.806717409853627;0.910663374735187","0.0283412459639234;0.00436435166259311","hyperlink",0.4,"PC","PC"
"PC.aa.C38.5","PC.ae.C44.6",1,"Anapc2","-0.630099893967925","0.729872994529119",-0.630099893967925,0.729872994529119,"0.831329913923398","0.020447219413741","0.933240073373987","0.00213320070171461","hyperlink",0.2,"PC","PC"
"PC.aa.C38.5","SM.C18.1",2,"Pbrm1;Cd82","-0.290021173925112;-0.50259707856202","0.819035126379517;0.819035126379517",-0.396309126243566,0.819035126379517,"0.854664797691792;0.786657076799021","0.0142791278170707;0.0358607083208782","0.696398637510833;0.908090653696285","0.0821599468461047;0.00467872411766292","hyperlink",0.4,"PC","SM"
"PC.aa.C38.6","PC.aa.C40.4",1,"Gk","-0.216816769584718","0.827233045990466",-0.216816769584718,0.827233045990466,"0.810086768857607","0.027174634144302","0.696981704911369","0.08179451940596","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.aa.C40.5",2,"Stk38l;Dgkz","0.113807007640548;0.129702535896411","0.89814440946192;0.89814440946192",0.12175477176848,0.89814440946192,"0.693526073330071;0.809239750569986","0.0839729091861307;0.027465318955295","0.589523290653288;0.428767583013675","0.163617401430773;0.337122740825391","hyperlink",0.4,"PC","PC"
"PC.aa.C38.6","PC.aa.C40.6",2,"Myc;Stk38l","0.0693694797706348;0.125813388480704","0.921706095462657;0.921706095462657",0.0975914341256694,0.921706095462657,"0.699678899671948;0.578798090083502","0.0801153601202172;0.173352421907731","0.63100119261298;0.704389986163313","0.128614116544838;0.077226866049692","hyperlink",0.4,"PC","PC"
"PC.aa.C38.6","PC.aa.C42.5",1,"Gk","-0.724831186138947","0.726940600773311",-0.724831186138947,0.726940600773311,"0.940950323164731","0.0015762281026084","0.889717184889117","0.00730416590302173","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.ae.C38.4",2,"Dgkz;Cobll1","-0.427653897787759;-0.403686643435824","0.870967367271324;0.870967367271324",-0.415670270611792,0.870967367271324,"0.877660974780246;0.808354460840644","0.00940357266628991;0.0277709946200748","0.783072298310251;0.841789359648532","0.0373087723862072;0.0175268996808811","hyperlink",0.4,"PC","PC"
"PC.aa.C38.6","PC.ae.C38.5",1,"Dgkz","0.480709657782033","0.95756143736428",0.480709657782033,0.95756143736428,"0.609786715681754","0.145988000724647","0.368616970857318","0.415850512261428","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.ae.C40.4",1,"Cobll1","-0.548233095524115","0.783639305212383",-0.548233095524115,0.783639305212383,"0.904896311688428","0.00508690935521606","0.817918327935663","0.0245689370672589","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.ae.C40.5",1,"Cobll1","-0.538893833954991","0.795134055407393",-0.538893833954991,0.795134055407393,"0.898408689363564","0.00597778488017372","0.821473587477812","0.0234346348053761","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.ae.C42.0",1,"Gk","-0.0349812423640159","0.848142959275424",-0.0349812423640159,0.848142959275424,"0.771203155733943","0.0423312129082433","0.603560368119382","0.151298092526708","hyperlink",0.2,"PC","PC"
"PC.aa.C38.6","PC.ae.C42.1",2,"Dgkz;Cobll1","0.129403285849793;0.0592253587228064","0.890930998957665;0.890930998957665",0.0943143222862997,0.890930998957665,"0.822459485836674;0.719063336321165","0.0231254314273106;0.0685923677671782","0.405821671430573;0.603925386921289","0.366356899792402;0.150984163250443","hyperlink",0.4,"PC","PC"
"PC.aa.C38.6","PC.ae.C44.4",1,"Polr2a","-0.422700218178843","0.733207426938575",-0.422700218178843,0.733207426938575,"0.769458088604124","0.0430992768795889","0.859958769300721","0.0130529596710494","hyperlink",0.2,"PC","PC"
"PC.aa.C40.1","PC.ae.C34.1",1,"Angel2","-0.446878408786897","0.835719431124189",-0.446878408786897,0.835719431124189,"0.764505809991854","0.0453204777153627","0.896594315717531","0.00624198189872314","hyperlink",0.2,"PC","PC"
"PC.aa.C40.1","PC.ae.C40.5",1,"Trrap","-0.447634185907513","0.801227151380475",-0.447634185907513,0.801227151380475,"0.753428027658708","0.0505121683501866","0.899559384637747","0.00581365888503933","hyperlink",0.2,"PC","PC"
"PC.aa.C40.1","PC.ae.C44.3",1,"Gm21119","0.47255144010079","0.947370976511701",0.47255144010079,0.947370976511701,"0.595756830800467","0.158087389678932","0.385355683959452","0.393271916055651","hyperlink",0.2,"PC","PC"
"PC.aa.C40.1","SM..OH..C16.1",1,"Rfxank","0.0929589073895748","0.894841935825151",0.0929589073895748,0.894841935825151,"0.386652713520335","0.391543319824344","0.857535298235674","0.0136064572022215","hyperlink",0.2,"PC","SM"
