"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"lysoPC.a.C28.0","PC.aa.C30.2",1,"Nop16","0.605683974221427","0.961697921840345",0.605683974221427,0.961697921840345,"0.103125375675422","0.791767664275181","0.705018425340424","0.0339031364002903","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.0","PC.aa.C42.0",1,"Nop16","0.170099346542646","0.905090781965459",0.170099346542646,0.905090781965459,"0.607809866362441","0.08250453633486","0.634297910721037","0.0665417548704899","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.0","PC.aa.C42.2",1,"Nop16","0.0475036769174542","0.873940381534446",0.0475036769174542,0.873940381534446,"0.710000339208465","0.0321140845174572","0.615948552303543","0.0773718997728848","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.0","PC.ae.C30.0",1,"Nop16","0.511630870500619","0.94293974291303",0.511630870500619,0.94293974291303,"0.467096061621601","0.204913271557498","0.475206871001616","0.196091314734405","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.0","PC.ae.C30.1",1,"Nop16","0.58191594432384","0.956411007683668",0.58191594432384,0.956411007683668,"0.299036835354691","0.434396564830482","0.567316823403426","0.111130696603741","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C24.0",1,"Nop16","0.061097493354644","0.867115056535398",0.061097493354644,0.867115056535398,"0.874514589553138","0.0020342514888698","0.375784737989729","0.318918330269186","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C26.0",1,"Nop16","0.641365122239104","0.97612745541402",0.641365122239104,0.97612745541402,"0.518684855484115","0.152505225994294","0.298903995048909","0.434610705414318","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C30.0",1,"Nop16","0.165129051840288","0.939486612910128",0.165129051840288,0.939486612910128,"0.717271725568293","0.0296151186993836","0.538699488691957","0.134539378149378","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C30.2",1,"Nop16","0.777218715453295","0.986824024342819",0.777218715453295,0.986824024342819,"0.337648516281289","0.374191151826014","0.311903196131948","0.41387931436486","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C42.0",1,"Nop16","0.275043089800234","0.936895303076849",0.275043089800234,0.936895303076849,"0.74631159541393","0.0209085257574214","0.398001323550584","0.288744483570931","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.aa.C42.2",1,"Nop16","0.231446189340034","0.917626142877153",0.231446189340034,0.917626142877153,"0.805614195909837","0.0087660292218291","0.345872853786204","0.361909011733584","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C30.0",1,"Nop16","0.5929782533637","0.961059351568006",0.5929782533637,0.961059351568006,"0.70895830799313","0.0324830735699391","0.113452438833932","0.771341331292226","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C30.1",1,"Nop16","0.578644618821826","0.968290726930418",0.578644618821826,0.968290726930418,"0.612923568835794","0.0792557542126008","0.260940044013712","0.49766340932381","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C30.2",1,"Nop16","0.791916718989659","0.988216041561467",0.791916718989659,0.988216041561467,"0.260201809883065","0.498924899004123","0.367288781248796","0.330857023360273","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C36.0",1,"Prkce","-0.274282307508942","0.728623037471928",-0.274282307508942,0.728623037471928,"0.73966626819106","0.0227269142139151","0.783094611727151","0.012565059523577","hyperlink",0.166666666666667,"LPC","PC"
"lysoPC.a.C28.1","PC.ae.C44.5",1,"Ddhd2","-0.356626799512489","0.740948989078671",-0.356626799512489,0.740948989078671,"0.697016300753646","0.0369102084041074","0.877376998305163","0.00188189199519989","hyperlink",0.166666666666667,"LPC","PC"
"Met","Ac.Orn",2,"Scyl1;Eif6","-0.218291557545822;-0.228536606093191","0.812634043064957;0.812634043064957",-0.223414081819507,0.812634043064957,"0.706660062677792;0.782957504456707","0.033306629640007;0.0125910613452952","0.798608593773228;0.731867626997969","0.00985004738350667;0.0249903903265064","hyperlink",0.333333333333333,"AA","BA"
"Met","PC.ae.C36.1",1,"Gfra1","-0.440722121210177","0.654410369219",-0.440722121210177,0.654410369219,"0.826343891847116","0.00603612792197668","0.800585594606844","0.00953546135374572","hyperlink",0.166666666666667,"AA","PC"
"Met","Spermine",1,"Fndc3b","0.1915947006086","0.887197718962727",0.1915947006086,0.887197718962727,"0.652088694004386","0.0570009755583977","0.560450198495682","0.116504641246451","hyperlink",0.166666666666667,"AA","BA"
"Orn","Thr",1,"Usp4","0.542791892901441","0.890288889995856",0.542791892901441,0.890288889995856,"-0.421878136372389","0.258038406579636","-0.435619315656045","0.241192091721216","hyperlink",0.166666666666667,"AA","AA"
"PC.aa.C24.0","PC.aa.C26.0",1,"Nop16","-0.00951426231689713","0.852482577914117",-0.00951426231689713,0.852482577914117,"0.466301658373885","0.205788970381422","0.856131762708151","0.00322145495842843","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.aa.C30.0",1,"Smg1","0.194246415428588","0.889062889847349",0.194246415428588,0.889062889847349,"0.510840618691027","0.159906871946172","0.695210004888269","0.0376120463497161","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.aa.C40.1",1,"Nop16","-0.220962040270126","0.758314961037768",-0.220962040270126,0.758314961037768,"0.722005846853171","0.028058555573898","0.769836823854805","0.0152497605087847","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.aa.C42.0",1,"Clec2g","0.570998620221932","0.870954592225559",0.570998620221932,0.870954592225559,"-0.416945203631601","0.264233901692065","-0.383785734126801","0.307876150820692","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.aa.C42.2",1,"Nop16","-0.353158273573742","0.756306139389658",-0.353158273573742,0.756306139389658,"0.750080776279167","0.0199212999944417","0.836366472407549","0.00495334421989201","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.ae.C30.0",1,"Nop16","-0.161355513728801","0.808060742499758",-0.161355513728801,0.808060742499758,"0.632268759551251","0.0676894474513807","0.820797175497586","0.00669963619195725","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C24.0","PC.ae.C30.2",2,"Oat;Nop16","0.619308837264501;-0.215687927486074","0.838947206239993;0.838947206239993",0.201810454889214,0.838947206239993,"-0.336322457625314;0.558085667334143","0.376189711156574;0.118390520603736","-0.354861765288474;0.908294888106365","0.348710291055311;0.000702335056638427","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C24.0","PC.ae.C44.4",1,"Nop16","-0.186578837614217","0.75136888733795",-0.186578837614217,0.75136888733795,"0.725216012341173","0.027034172767589","0.738361246787145","0.0230958495076291","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C28.1",1,"Nop16","0.775178299200827","0.98317268666847",0.775178299200827,0.98317268666847,"0.356649275720364","0.346113968074295","0.29069136785439","0.447939674064448","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C30.0",1,"Nop16","0.628934094670195","0.970389450092853",0.628934094670195,0.970389450092853,"0.493884771201133","0.176601215467391","0.335805102926888","0.376970803466801","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C30.2",1,"Nop16","0.479433919227007","0.965285191421291",0.479433919227007,0.965285191421291,"0.419717140423643","0.260742926896509","0.571174509872245","0.108178404094084","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C40.1",1,"Nop16","-0.0424946655192059","0.86591135832937",-0.0424946655192059,0.86591135832937,"0.841922054771649","0.0044145182389448","0.523370005393683","0.148181350941165","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C42.0",1,"Nop16","0.094108116683876","0.916146311503207",0.094108116683876,0.916146311503207,"0.741491451313749","0.022217482495994","0.559940175441128","0.116909885813344","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C42.2",1,"Nop16","0.181302664487247","0.908047456140121",0.181302664487247,0.908047456140121,"0.773115336632591","0.0145533223345702","0.435940269408646","0.240805890415141","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.aa.C42.4",2,"Nop16;Fam49a","-0.269900692003743;-0.297712699700491","0.780744379193714;0.780744379193714",-0.283806695852117,0.780744379193714,"0.909227963628734;0.6714741140605","0.000678276020270189;0.0476466028312432","0.586404276804454;0.869282508708794","0.0969892246368821;0.0023344325823211","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C26.0","PC.ae.C30.0",1,"Nop16","0.341995197536878","0.936621977141979",0.341995197536878,0.936621977141979,"0.689160631832732","0.04002525451198","0.404421100742378","0.280311304366747","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.ae.C30.2",1,"Nop16","0.63043978615586","0.975992343373278",0.63043978615586,0.975992343373278,"0.270241608225587","0.481881551976439","0.556388944234407","0.119754964737066","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.ae.C32.1",1,"Nop16","0.460635051991172","0.939126607322376",0.460635051991172,0.939126607322376,"0.716183586633008","0.0299806957111417","0.244265178499165","0.526469431198771","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.ae.C32.2",1,"Nop16","0.487585069920225","0.956236020462492",0.487585069920225,0.956236020462492,"0.59178165259302","0.0932149362978778","0.380590053479897","0.312262989807287","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.ae.C38.1",1,"Prkce","-0.216087941937821","0.777490399546519",-0.216087941937821,0.777490399546519,"0.651587930555965","0.0572568542109576","0.832757248163287","0.0053264971137279","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C26.0","PC.ae.C44.4",1,"Nop16","0.0548617274478497","0.865084649887391",0.0548617274478497,0.865084649887391,"0.843111997656746","0.00430457416926638","0.432427242711468","0.245051222433237","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.aa.C30.0",1,"Nop16","0.504084297592278","0.959707605758594",0.504084297592278,0.959707605758594,"0.526181118013713","0.145621762110956","0.437035943839697","0.239489985855176","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.aa.C30.2",1,"Nop16","0.796037019750672","0.985651049831238",0.796037019750672,0.985651049831238,"0.125581068886585","0.747506714711066","0.482294068502699","0.188560266468213","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.aa.C42.0",1,"Nop16","0.353720820746276","0.938563543055324",0.353720820746276,0.938563543055324,"0.661561848619781","0.0522963726215316","0.427223972322891","0.251412326230945","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.aa.C42.2",1,"Nop16","0.208946462839506","0.909718957356113",0.208946462839506,0.909718957356113,"0.758538563886619","0.0178196173990919","0.430074501100417","0.247916689435505","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.aa.C42.4",1,"Fam49a","-0.125277099571626","0.802803634029806",-0.125277099571626,0.802803634029806,"0.570039564203071","0.109042001651125","0.842713114400964","0.00434121722887323","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.ae.C30.1",1,"Nop16","0.737860488246391","0.978355830340444",0.737860488246391,0.978355830340444,"0.430776076611862","0.247060353437963","0.264024773295394","0.492406375933903","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.ae.C30.2",1,"Nop16","0.761318055267359","0.983589927276192",0.761318055267359,0.983589927276192,"0.106481452743434","0.785116930056088","0.545859123515349","0.128432326949007","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.ae.C36.0",1,"Prkce","-0.227110037908365","0.756901239095996",-0.227110037908365,0.756901239095996,"0.745543821110556","0.0211135111490364","0.751220302385081","0.0196290362855803","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C28.1","PC.ae.C38.1",1,"Prkce","-0.0801410654738849","0.822831452817307",-0.0801410654738849,0.822831452817307,"0.620179827749439","0.0747838718772998","0.780230006529318","0.013115851018583","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.aa.C30.2",1,"Nop16","0.375562486969417","0.954096503133692",0.375562486969417,0.954096503133692,"0.424161042640059","0.255197559540195","0.654563699007244","0.0557469502346045","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.aa.C40.1",2,"Nop16;Klhl20","-0.0203442267591841;0.154685261514235","0.86230226612724;0.86230226612724",0.0671705173775255,0.86230226612724,"0.816192143647037;0.559812792131188","0.00728684953608097;0.117011231342234","0.539062990670701;0.670557699195162","0.134225268247979;0.0480649252482129","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C30.0","PC.aa.C42.0",1,"Nop16","0.440919553782339","0.944490579936875",0.440919553782339,0.944490579936875,"0.600681791926778","0.0871684298644517","0.411620710497766","0.271008251574329","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.aa.C42.1",1,"Klhl20","-0.325509764817656","0.710331069935564",-0.325509764817656,0.710331069935564,"0.821265662749807","0.00664176481980144","0.732366032958317","0.0248414816595821","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.aa.C42.2",2,"Nop16;Dpt","0.057923723214835;0.54731876196628","0.889677283677997;0.889677283677997",0.302621242590558,0.889677283677997,"0.768491174316735;-0.399526262472244","0.0155419351356221;0.286729570968417","0.545478104675226;-0.451523913841055","0.128753101109348;0.222456635422258","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C30.0","PC.aa.C42.4",3,"Nop16;Klhl20;Fam49a","-0.360232732930714;-0.290625609622788;-0.272699066350584","0.75804516852425;0.75804516852425;0.75804516852425",-0.307852469634695,0.75804516852425,"0.908180689455946;0.782141751433616;0.630047787705398","0.000705319972315331;0.0127465124585137;0.0689597707390915","0.659335145660409;0.762380385660095;0.878752269176777","0.0533791049513208;0.0169157811600496;0.00181158060251628","hyperlink",0.5,"PC","PC"
"PC.aa.C30.0","PC.ae.C30.0",1,"Nop16","0.436177342795387","0.942441283013048",0.436177342795387,0.942441283013048,"0.616229978378755","0.077198066283406","0.397444174599118","0.289482464496908","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C30.1",1,"Nop16","0.662100721101605","0.970754231803112",0.662100721101605,0.970754231803112,"0.406804219178132","0.277213788761793","0.384640794444414","0.30670770075668","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C30.2",1,"Nop16","0.222733904021168","0.945065827354021",0.222733904021168,0.945065827354021,"0.488117689401483","0.182496066877162","0.718684099247498","0.029144973202608","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C32.2",1,"Nop16","0.17722871387546","0.92521537322545",0.17722871387546,0.92521537322545,"0.651042351137936","0.0575364597478705","0.594862477366784","0.0910937276728145","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C38.1",1,"Prkce","-0.315308576860624","0.754864064116402",-0.315308576860624,0.754864064116402,"0.695009362306175","0.037690534991134","0.856606969889954","0.00318591701213275","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C44.4",1,"Nop16","-0.00862338092324084","0.851346467801311",-0.00862338092324084,0.851346467801311,"0.829962292265732","0.00562832215879702","0.504445456349508","0.166091711063443","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.0","PC.ae.C44.6",2,"Nop16;Fau","-0.0506214799490432;0.635110903710846","0.828751309389015;0.828751309389015",0.292244711880901,0.828751309389015,"0.852781578284719;-0.334123044632909","0.00347976903672262;0.379515627036888","0.499158670068637;-0.316678424339414","0.171306760640865;0.406378622946449","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C30.2","PC.aa.C32.3",1,"Fam49a","0.00553733882589224","0.823487142360325",0.00553733882589224,0.823487142360325,"0.712049985075583","0.0313962876076821","0.625667002658609","0.0715089427972342","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.aa.C42.0",1,"Nop16","0.570238000639017","0.960624775572778",0.570238000639017,0.960624775572778,"0.691567121959792","0.0390536366724169","0.165017239907446","0.671364924405465","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.aa.C42.2",2,"Trmt61a;Nop16","0.894786276054985;0.40624969415216","0.933671551097153;0.933671551097153",0.650517985103573,0.933671551097153,"0.142231756558641;0.781946528155272","0.71508819214699;0.0127839045066692","0.141384589417838;0.208415500272691","0.716728566404843;0.59048934395501","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C30.2","PC.aa.C42.4",1,"Fam49a","0.045513204684309","0.873764861045553",0.045513204684309,0.873764861045553,"0.574918877095271","0.105358629413575","0.74723266575087","0.0206643554959978","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.ae.C30.1",1,"Nop16","0.442840022459076","0.958324351533419",0.442840022459076,0.958324351533419,"0.641948490433537","0.0623247687038201","0.372442119939239","0.323589351026964","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.ae.C30.2",1,"Nop16","0.510547200663961","0.972054759000552",0.510547200663961,0.972054759000552,"0.446384038891227","0.228421328310895","0.520324485375028","0.150983788938941","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.ae.C36.0",1,"Prkce","-0.343215623844053","0.776233971294088",-0.343215623844053,0.776233971294088,"0.833490568245868","0.0052491775387582","0.751351702105876","0.0195955190790207","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.ae.C38.1",1,"Prkce","-0.131057560506504","0.850295584715547",-0.131057560506504,0.850295584715547,"0.715523324267374","0.0302039517684192","0.74080556771502","0.022408027244355","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C30.2","PC.ae.C44.5",1,"Ddhd2","-0.319296730007695","0.763410080578405",-0.319296730007695,0.763410080578405,"0.693049077139661","0.0384629535177958","0.862526249922983","0.0027655823800838","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.0","PC.ae.C34.2",2,"Stt3a;Rab1a","-0.613974845092067;-0.284066295436328","0.720684654667975;0.720684654667975",-0.449020570264198,0.720684654667975,"0.844967882743927;0.725541103695922","0.00413686861637012;0.0269318239880806","0.912859902956189;0.800871413086886","0.000590093990018084;0.00949055021695371","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C32.0","PC.ae.C36.2",3,"Tmtc3;Stt3a;Psmc6","-0.495400648494941;-0.547293820078532;-0.429266666624831","0.670416688099533;0.670416688099533;0.670416688099533",-0.490653711732768,0.670416688099533,"0.802105625838372;0.848096134905302;0.76508749941773","0.00929825670117618;0.00386441720958587;0.0162975829890547","0.866651676398967;0.859443517542469;0.854327808815121","0.00249634215110451;0.00297938023986629;0.00335884514331262","hyperlink",0.5,"PC","PC"
"PC.aa.C32.0","PC.ae.C36.3",1,"Stt3a","-0.304603536345742","0.773877498193928",-0.304603536345742,0.773877498193928,"0.707783274802259","0.0329024592858087","0.84428554850484","0.00419799663476348","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.0","PC.ae.C40.6",1,"Creg1","-0.273676606599516","0.747870646508281",-0.273676606599516,0.747870646508281,"0.668588436824209","0.0489717779880116","0.848939798481939","0.00379310515485874","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.1","PC.aa.C36.5",1,"Pum3","-0.263550024582206","0.8000311545257",-0.263550024582206,0.8000311545257,"0.719891020958861","0.028747108642468","0.814072056044438","0.00756856731686401","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.1","PC.ae.C42.2",1,"U2af1","-0.471918004245477","0.680697445321631",-0.471918004245477,0.680697445321631,"0.805500125370109","0.00878300038478198","0.849818429035561","0.00371980313056489","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.2","PC.aa.C34.3",1,"Wdr12","-0.242192980078999","0.849551259161307",-0.242192980078999,0.849551259161307,"0.695072427836236","0.0376658532032865","0.833695332043589","0.00522772543054738","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.2","PC.aa.C36.5",1,"Akap1","-0.300303271652841","0.727881691998951",-0.300303271652841,0.727881691998951,"0.811834305270369","0.00787384185540299","0.728521630592167","0.0260052937406848","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.2","PC.ae.C38.0",1,"Akap1","-0.109779840507809","0.784295324791434",-0.109779840507809,0.784295324791434,"0.740097420068606","0.0226058860242553","0.674482484670982","0.0462897558905619","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.3","PC.aa.C42.4",1,"Pecr","0.542996434595853","0.892433702868354",0.542996434595853,0.892433702868354,"-0.478984515609762","0.192056457875627","-0.379529181735717","0.313726219016694","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.3","PC.ae.C30.0",1,"Prkce","-0.35953202698548","0.691684708385191",-0.35953202698548,0.691684708385191,"0.789503223032497","0.0113895294662562","0.78707607659859","0.0118256248485828","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.3","PC.ae.C34.3",1,"Daglb","0.570793368544332","0.870977784142772",0.570793368544332,0.870977784142772,"-0.397341502843888","0.289618566053326","-0.403761263767575","0.281172108887812","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C32.3","PC.ae.C36.1",1,"Slc12a2","-0.356745843577543","0.726511698615532",-0.356745843577543,0.726511698615532,"0.770968295376121","0.0150069472658244","0.812547993108385","0.00777559035306018","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.aa.C34.2",2,"Sec11a;Tmed2","-0.0692212721358477;0.0482951805967417","0.841224414678675;0.841224414678675",-0.010463045769553,0.841224414678675,"0.575895297878062;0.699142218562462","0.104630713830081;0.0360951188801416","0.813944978692783;0.611570355811337","0.00758568437885872;0.0801076047907","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.1","PC.aa.C36.2",1,"Ubxn2a","-0.368133692284203","0.697181134565491",-0.368133692284203,0.697181134565491,"0.750441640741349","0.0198284361889602","0.831585518043441","0.0054516498353025","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.aa.C36.4",1,"Gm6682","0.0157840701507414","0.866703615374189",0.0157840701507414,0.866703615374189,"0.528497528296057","0.143532185951365","0.801905647075778","0.00932923349413476","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.aa.C36.5",1,"Eya3","-0.230722394380323","0.755557963587749",-0.230722394380323,0.755557963587749,"0.790982482800894","0.011129124992847","0.705744894869359","0.0336383162015347","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.aa.C36.6",1,"Srp54a","-0.574758625031955","0.635314351159712",-0.574758625031955,0.635314351159712,"0.851201473394521","0.00360639876733598","0.869037300648288","0.00234920777993276","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.ae.C34.2",2,"Tram1;Tbc1d12","-0.547612627664601;-0.388708506047805","0.667114069018285;0.667114069018285",-0.468160566856203,0.667114069018285,"0.77815345570931;0.820941016604301","0.013525084810428;0.00668183142664919","0.917675893159231;0.769714548466038","0.000485958983956963;0.015276156786791","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.1","PC.ae.C36.3",1,"Tbc1d12","-0.534714237247877","0.654877590165226",-0.534714237247877,0.654877590165226,"0.856444590934526","0.00319802988191439","0.839082408640683","0.00468462607216153","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.ae.C36.4",2,"Tbc1d12;Map3k13","-0.362164237257033;-0.345434704795886","0.715861935431617;0.715861935431617",-0.353799471026459,0.715861935431617,"0.787491726117722;0.804680976539099","0.011750160417831;0.00890552501909145","0.797737922775711;0.767725245232989","0.00999078513076399;0.0157098946563333","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.1","PC.ae.C36.5",1,"Hps3","0.890426904751296","0.927074363937063",0.890426904751296,0.927074363937063,"0.138322016997432","0.72266696540906","0.137483362133446","0.724295386976093","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.1","PC.ae.C38.6",2,"Tbc1d12;Map3k13","-0.377909295437499;-0.40513529632926","0.74604775104923;0.74604775104923",-0.39152229588338,0.74604775104923,"0.766773071600136;0.795079387509699","0.015920378864475;0.0104289030338127","0.835782401898898;0.828361356199937","0.00501247837695662;0.00580635531082315","hyperlink",0.333333333333333,"PC","PC"
"PC.aa.C34.1","SM.C18.0",1,"Rpgr","-0.341320601353935","0.696267658006069",-0.341320601353935,0.696267658006069,"0.7913759066051","0.01106054887572","0.772710971921687","0.0146380454810113","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.1","SM.C18.1",1,"Ppp2ca","-0.357145205983718","0.715868933426444",-0.357145205983718,0.715868933426444,"0.84116050153656","0.00448588163585894","0.73610459084351","0.0237430972816111","hyperlink",0.166666666666667,"PC","SM"
"PC.aa.C34.2","PC.aa.C34.3",1,"Strap","-0.662777317683649","0.652430088499509",-0.662777317683649,0.652430088499509,"0.90714514886654","0.000732792514675736","0.876383086752267","0.00193386690534391","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.2","PC.ae.C34.1",1,"Tbc1d12","-0.547896344680713","0.636162585712027",-0.547896344680713,0.636162585712027,"0.845361127731115","0.00410191777302413","0.855967126389128","0.00323383046631737","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.2","PC.ae.C34.2",6,"Tm9sf3;Lrrc59;Tram1;Nr5a2;Naca;Ssr3","-0.142637252075382;0.101735940642309;0.0265554126098606;0.121207026082398;0.571839110529527;-0.112456977272817","0.870019821284382;0.870019821284382;0.870019821284382;0.870019821284382;0.870019821284382;0.870019821284382",0.0943738767526493,0.870019821284382,"0.785269329943301;0.6331480455854;0.645723974699545;0.498828850380176;-0.364033315795161;0.752067819774624","0.0121574404680475;0.0671906095474911;0.0603074433106653;0.171635168905544;0.335489394577465;0.0194135199577542","0.682811877285026;0.648737190649351;0.696799409255471;0.752524643923316;-0.434267642284963;0.69657753173847","0.042663023994435;0.058727376997377;0.0369940298211013;0.0192980072851191;0.242822207734377;0.0370799056582237","hyperlink",1,"PC","PC"
"PC.aa.C34.2","PC.ae.C36.1",1,"Ddx3x","-0.605753896467112","0.688873629069395",-0.605753896467112,0.688873629069395,"0.766740633633046","0.0159275824368669","0.957120307465617","5.15433045088898e-05","hyperlink",0.166666666666667,"PC","PC"
"PC.aa.C34.2","PC.ae.C36.2",3,"Tram1;Nr5a2;Ssr3","-0.351602940231826;-0.329367128524512;-0.438239441978002","0.733845928278843;0.733845928278843;0.733845928278843",-0.373069836911447,0.733845928278843,"0.854795897113885;0.80125304342494;0.9015380783059","0.00332281570036884;0.00943080707305834;0.000894649163201625","0.720354269009569;0.764386380606973;0.72768869840766","0.0285953471016023;0.0164562206731547;0.0262620776934844","hyperlink",0.5,"PC","PC"
"PC.aa.C34.2","PC.ae.C36.3",3,"Tm9sf3;Tram1;Nr5a2","-0.243222824876021;-0.372537050791774;-0.277339575477519","0.773667725870979;0.773667725870979;0.773667725870979",-0.297699817048438,0.773667725870979,"0.881522172135764;0.83411995526697;0.757562257790406","0.00167552762015674;0.00518343071418283;0.0180543142453902","0.605645517666579;0.771884121732426;0.781780698674855","0.0839039526988258;0.014812313752072;0.0128157243693121","hyperlink",0.5,"PC","PC"
